label,n,a,b,radius,batch,counter_first,counter_last_exclusive,samples,primal_pivotal,matching_pivotal,primal_h4,matching_h4,h4_plus,h4_minus
n425_second,425,19,8,2,20,15000020000,15000021000,1000,18,23,-5,-3,-8,-2
n425_second,425,19,8,4,20,15000020000,15000021000,1000,18,23,4,6,10,-2
n425_second,425,19,8,7,20,15000020000,15000021000,1000,18,23,3,2,5,1
n425_second,425,19,8,8,20,15000020000,15000021000,1000,18,23,1,3,4,-2
n325_first,325,17,6,2,21,15000021000,15000022000,1000,17,27,0,0,0,0
n325_first,325,17,6,4,21,15000021000,15000022000,1000,17,27,6,12,18,-6
n325_first,325,17,6,7,21,15000021000,15000022000,1000,17,27,4,1,5,3
n325_first,325,17,6,8,21,15000021000,15000022000,1000,17,27,2,-1,1,3
n325_second,325,18,1,2,21,15000021000,15000022000,1000,18,23,0,-1,-1,1
n325_second,325,18,1,4,21,15000021000,15000022000,1000,18,23,4,3,7,1
n325_second,325,18,1,7,21,15000021000,15000022000,1000,18,23,1,-5,-4,6
n325_second,325,18,1,8,21,15000021000,15000022000,1000,18,23,-2,-1,-3,-1
n425_first,425,16,13,2,21,15000021000,15000022000,1000,21,20,-3,-4,-7,1
n425_first,425,16,13,4,21,15000021000,15000022000,1000,21,20,3,0,3,3
n425_first,425,16,13,7,21,15000021000,15000022000,1000,21,20,1,6,7,-5
n425_first,425,16,13,8,21,15000021000,15000022000,1000,21,20,-6,0,-6,-6
n425_second,425,19,8,2,21,15000021000,15000022000,1000,17,15,-5,0,-5,-5
n425_second,425,19,8,4,21,15000021000,15000022000,1000,17,15,-1,-1,-2,0
n425_second,425,19,8,7,21,15000021000,15000022000,1000,17,15,-1,1,0,-2
n425_second,425,19,8,8,21,15000021000,15000022000,1000,17,15,-6,-4,-10,-2
n325_first,325,17,6,2,22,15000022000,15000023000,1000,23,13,2,-3,-1,5
n325_first,325,17,6,4,22,15000022000,15000023000,1000,23,13,4,6,10,-2
n325_first,325,17,6,7,22,15000022000,15000023000,1000,23,13,3,4,7,-1
n325_first,325,17,6,8,22,15000022000,15000023000,1000,23,13,-3,1,-2,-4
n325_second,325,18,1,2,22,15000022000,15000023000,1000,27,14,0,-3,-3,3
n325_second,325,18,1,4,22,15000022000,15000023000,1000,27,14,7,3,10,4
n325_second,325,18,1,7,22,15000022000,15000023000,1000,27,14,6,2,8,4
n325_second,325,18,1,8,22,15000022000,15000023000,1000,27,14,-6,-3,-9,-3
n425_first,425,16,13,2,22,15000022000,15000023000,1000,16,25,-3,-7,-10,4
n425_first,425,16,13,4,22,15000022000,15000023000,1000,16,25,3,7,10,-4
n425_first,425,16,13,7,22,15000022000,15000023000,1000,16,25,0,2,2,-2
n425_first,425,16,13,8,22,15000022000,15000023000,1000,16,25,-2,1,-1,-3
n425_second,425,19,8,2,22,15000022000,15000023000,1000,26,16,-8,-2,-10,-6
n425_second,425,19,8,4,22,15000022000,15000023000,1000,26,16,-3,8,5,-11
n425_second,425,19,8,7,22,15000022000,15000023000,1000,26,16,5,2,7,3
n425_second,425,19,8,8,22,15000022000,15000023000,1000,26,16,0,-2,-2,2
n325_first,325,17,6,2,23,15000023000,15000024000,1000,21,26,-2,-4,-6,2
n325_first,325,17,6,4,23,15000023000,15000024000,1000,21,26,-2,-2,-4,0
n325_first,325,17,6,7,23,15000023000,15000024000,1000,21,26,0,-2,-2,2
n325_first,325,17,6,8,23,15000023000,15000024000,1000,21,26,0,-6,-6,6
n325_second,325,18,1,2,23,15000023000,15000024000,1000,21,18,-2,-4,-6,2
n325_second,325,18,1,4,23,15000023000,15000024000,1000,21,18,4,2,6,2
n325_second,325,18,1,7,23,15000023000,15000024000,1000,21,18,2,2,4,0
n325_second,325,18,1,8,23,15000023000,15000024000,1000,21,18,-2,-1,-3,-1
n425_first,425,16,13,2,23,15000023000,15000024000,1000,23,23,-5,-3,-8,-2
n425_first,425,16,13,4,23,15000023000,15000024000,1000,23,23,1,4,5,-3
n425_first,425,16,13,7,23,15000023000,15000024000,1000,23,23,1,-2,-1,3
n425_first,425,16,13,8,23,15000023000,15000024000,1000,23,23,-2,-5,-7,3
n425_second,425,19,8,2,23,15000023000,15000024000,1000,18,15,-2,-4,-6,2
n425_second,425,19,8,4,23,15000023000,15000024000,1000,18,15,4,6,10,-2
n425_second,425,19,8,7,23,15000023000,15000024000,1000,18,15,1,3,4,-2
n425_second,425,19,8,8,23,15000023000,15000024000,1000,18,15,-2,1,-1,-3
n325_first,325,17,6,2,24,15000024000,15000025000,1000,18,26,-2,0,-2,-2
n325_first,325,17,6,4,24,15000024000,15000025000,1000,18,26,7,3,10,4
n325_first,325,17,6,7,24,15000024000,15000025000,1000,18,26,-2,-1,-3,-1
n325_first,325,17,6,8,24,15000024000,15000025000,1000,18,26,-6,-1,-7,-5
n325_second,325,18,1,2,24,15000024000,15000025000,1000,28,32,-4,-4,-8,0
n325_second,325,18,1,4,24,15000024000,15000025000,1000,28,32,6,4,10,2
n325_second,325,18,1,7,24,15000024000,15000025000,1000,28,32,-6,4,-2,-10
n325_second,325,18,1,8,24,15000024000,15000025000,1000,28,32,-3,-2,-5,-1
n425_first,425,16,13,2,24,15000024000,15000025000,1000,24,24,-1,0,-1,-1
n425_first,425,16,13,4,24,15000024000,15000025000,1000,24,24,2,6,8,-4
n425_first,425,16,13,7,24,15000024000,15000025000,1000,24,24,3,3,6,0
n425_first,425,16,13,8,24,15000024000,15000025000,1000,24,24,-1,-4,-5,3
n425_second,425,19,8,2,24,15000024000,15000025000,1000,17,26,-2,-4,-6,2
n425_second,425,19,8,4,24,15000024000,15000025000,1000,17,26,8,0,8,8
n425_second,425,19,8,7,24,15000024000,15000025000,1000,17,26,7,4,11,3
n425_second,425,19,8,8,24,15000024000,15000025000,1000,17,26,3,-4,-1,7
n325_first,325,17,6,2,25,15000025000,15000026000,1000,22,31,2,-1,1,3
n325_first,325,17,6,4,25,15000025000,15000026000,1000,22,31,6,9,15,-3
n325_first,325,17,6,7,25,15000025000,15000026000,1000,22,31,1,3,4,-2
n325_first,325,17,6,8,25,15000025000,15000026000,1000,22,31,2,5,7,-3
n325_second,325,18,1,2,25,15000025000,15000026000,1000,19,25,-1,-3,-4,2
n325_second,325,18,1,4,25,15000025000,15000026000,1000,19,25,10,2,12,8
n325_second,325,18,1,7,25,15000025000,15000026000,1000,19,25,6,-1,5,7
n325_second,325,18,1,8,25,15000025000,15000026000,1000,19,25,-4,0,-4,-4
n425_first,425,16,13,2,25,15000025000,15000026000,1000,15,18,-2,-2,-4,0
n425_first,425,16,13,4,25,15000025000,15000026000,1000,15,18,0,-1,-1,1
n425_first,425,16,13,7,25,15000025000,15000026000,1000,15,18,4,-3,1,7
n425_first,425,16,13,8,25,15000025000,15000026000,1000,15,18,-2,-9,-11,7
n425_second,425,19,8,2,25,15000025000,15000026000,1000,23,15,3,2,5,1
n425_second,425,19,8,4,25,15000025000,15000026000,1000,23,15,4,4,8,0
n425_second,425,19,8,7,25,15000025000,15000026000,1000,23,15,1,-1,0,2
n425_second,425,19,8,8,25,15000025000,15000026000,1000,23,15,-5,-1,-6,-4
n325_first,325,17,6,2,26,15000026000,15000027000,1000,24,20,-4,-4,-8,0
n325_first,325,17,6,4,26,15000026000,15000027000,1000,24,20,-1,-1,-2,0
n325_first,325,17,6,7,26,15000026000,15000027000,1000,24,20,3,2,5,1
n325_first,325,17,6,8,26,15000026000,15000027000,1000,24,20,-7,2,-5,-9
n325_second,325,18,1,2,26,15000026000,15000027000,1000,25,29,-5,-4,-9,-1
n325_second,325,18,1,4,26,15000026000,15000027000,1000,25,29,1,4,5,-3
n325_second,325,18,1,7,26,15000026000,15000027000,1000,25,29,3,2,5,1
n325_second,325,18,1,8,26,15000026000,15000027000,1000,25,29,1,2,3,-1
n425_first,425,16,13,2,26,15000026000,15000027000,1000,20,23,-1,-4,-5,3
n425_first,425,16,13,4,26,15000026000,15000027000,1000,20,23,-1,3,2,-4
n425_first,425,16,13,7,26,15000026000,15000027000,1000,20,23,3,8,11,-5
n425_first,425,16,13,8,26,15000026000,15000027000,1000,20,23,-7,-1,-8,-6
n425_second,425,19,8,2,26,15000026000,15000027000,1000,22,21,-2,-4,-6,2
n425_second,425,19,8,4,26,15000026000,15000027000,1000,22,21,3,2,5,1
n425_second,425,19,8,7,26,15000026000,15000027000,1000,22,21,-3,3,0,-6
n425_second,425,19,8,8,26,15000026000,15000027000,1000,22,21,-1,0,-1,-1
n325_first,325,17,6,2,27,15000027000,15000028000,1000,17,26,-2,-5,-7,3
n325_first,325,17,6,4,27,15000027000,15000028000,1000,17,26,0,8,8,-8
n325_first,325,17,6,7,27,15000027000,15000028000,1000,17,26,2,2,4,0
n325_first,325,17,6,8,27,15000027000,15000028000,1000,17,26,-1,-1,-2,0
n325_second,325,18,1,2,27,15000027000,15000028000,1000,23,36,-1,-4,-5,3
n325_second,325,18,1,4,27,15000027000,15000028000,1000,23,36,3,8,11,-5
n325_second,325,18,1,7,27,15000027000,15000028000,1000,23,36,5,6,11,-1
n325_second,325,18,1,8,27,15000027000,15000028000,1000,23,36,-5,-2,-7,-3
n425_first,425,16,13,2,27,15000027000,15000028000,1000,26,19,-4,-4,-8,0
n425_first,425,16,13,4,27,15000027000,15000028000,1000,26,19,1,2,3,-1
n425_first,425,16,13,7,27,15000027000,15000028000,1000,26,19,6,-2,4,8
n425_first,425,16,13,8,27,15000027000,15000028000,1000,26,19,-4,-3,-7,-1
n425_second,425,19,8,2,27,15000027000,15000028000,1000,22,28,-2,-5,-7,3
n425_second,425,19,8,4,27,15000027000,15000028000,1000,22,28,6,-1,5,7
n425_second,425,19,8,7,27,15000027000,15000028000,1000,22,28,8,6,14,2
n425_second,425,19,8,8,27,15000027000,15000028000,1000,22,28,3,1,4,2
n325_first,325,17,6,2,28,15000028000,15000029000,1000,31,17,-4,0,-4,-4
n325_first,325,17,6,4,28,15000028000,15000029000,1000,31,17,5,4,9,1
n325_first,325,17,6,7,28,15000028000,15000029000,1000,31,17,-5,2,-3,-7
n325_first,325,17,6,8,28,15000028000,15000029000,1000,31,17,-6,1,-5,-7
n325_second,325,18,1,2,28,15000028000,15000029000,1000,25,24,1,-4,-3,5
n325_second,325,18,1,4,28,15000028000,15000029000,1000,25,24,4,8,12,-4
n325_second,325,18,1,7,28,15000028000,15000029000,1000,25,24,-1,3,2,-4
n325_second,325,18,1,8,28,15000028000,15000029000,1000,25,24,-4,-3,-7,-1
n425_first,425,16,13,2,28,15000028000,15000029000,1000,26,18,3,-6,-3,9
n425_first,425,16,13,4,28,15000028000,15000029000,1000,26,18,8,2,10,6
n425_first,425,16,13,7,28,15000028000,15000029000,1000,26,18,5,1,6,4
n425_first,425,16,13,8,28,15000028000,15000029000,1000,26,18,-3,-1,-4,-2
n425_second,425,19,8,2,28,15000028000,15000029000,1000,20,22,-1,-2,-3,1
n425_second,425,19,8,4,28,15000028000,15000029000,1000,20,22,0,-3,-3,3
n425_second,425,19,8,7,28,15000028000,15000029000,1000,20,22,-1,1,0,-2
n425_second,425,19,8,8,28,15000028000,15000029000,1000,20,22,-2,-7,-9,5
n325_first,325,17,6,2,29,15000029000,15000030000,1000,33,20,-5,-6,-11,1
n325_first,325,17,6,4,29,15000029000,15000030000,1000,33,20,8,-2,6,10
n325_first,325,17,6,7,29,15000029000,15000030000,1000,33,20,1,-2,-1,3
n325_first,325,17,6,8,29,15000029000,15000030000,1000,33,20,2,-2,0,4
n325_second,325,18,1,2,29,15000029000,15000030000,1000,17,16,-1,-6,-7,5
n325_second,325,18,1,4,29,15000029000,15000030000,1000,17,16,1,2,3,-1
n325_second,325,18,1,7,29,15000029000,15000030000,1000,17,16,2,3,5,-1
n325_second,325,18,1,8,29,15000029000,15000030000,1000,17,16,-1,-1,-2,0
n425_first,425,16,13,2,29,15000029000,15000030000,1000,21,19,-3,-4,-7,1
n425_first,425,16,13,4,29,15000029000,15000030000,1000,21,19,5,5,10,0
n425_first,425,16,13,7,29,15000029000,15000030000,1000,21,19,4,1,5,3
n425_first,425,16,13,8,29,15000029000,15000030000,1000,21,19,-1,-5,-6,4
n425_second,425,19,8,2,29,15000029000,15000030000,1000,27,17,-3,-5,-8,2
n425_second,425,19,8,4,29,15000029000,15000030000,1000,27,17,6,3,9,3
n425_second,425,19,8,7,29,15000029000,15000030000,1000,27,17,-4,5,1,-9
n425_second,425,19,8,8,29,15000029000,15000030000,1000,27,17,-7,3,-4,-10
n325_first,325,17,6,2,30,15000030000,15000031000,1000,21,28,1,-3,-2,4
n325_first,325,17,6,4,30,15000030000,15000031000,1000,21,28,4,2,6,2
n325_first,325,17,6,7,30,15000030000,15000031000,1000,21,28,3,3,6,0
n325_first,325,17,6,8,30,15000030000,15000031000,1000,21,28,-3,0,-3,-3
n325_second,325,18,1,2,30,15000030000,15000031000,1000,25,17,-7,-1,-8,-6
n325_second,325,18,1,4,30,15000030000,15000031000,1000,25,17,6,4,10,2
n325_second,325,18,1,7,30,15000030000,15000031000,1000,25,17,4,4,8,0
n325_second,325,18,1,8,30,15000030000,15000031000,1000,25,17,2,1,3,1
n425_first,425,16,13,2,30,15000030000,15000031000,1000,25,18,-3,2,-1,-5
n425_first,425,16,13,4,30,15000030000,15000031000,1000,25,18,4,9,13,-5
n425_first,425,16,13,7,30,15000030000,15000031000,1000,25,18,-5,0,-5,-5
n425_first,425,16,13,8,30,15000030000,15000031000,1000,25,18,-2,-4,-6,2
n425_second,425,19,8,2,30,15000030000,15000031000,1000,13,12,-2,2,0,-4
n425_second,425,19,8,4,30,15000030000,15000031000,1000,13,12,3,0,3,3
n425_second,425,19,8,7,30,15000030000,15000031000,1000,13,12,2,2,4,0
n425_second,425,19,8,8,30,15000030000,15000031000,1000,13,12,2,3,5,-1
n325_first,325,17,6,2,31,15000031000,15000032000,1000,24,27,1,-2,-1,3
n325_first,325,17,6,4,31,15000031000,15000032000,1000,24,27,8,6,14,2
n325_first,325,17,6,7,31,15000031000,15000032000,1000,24,27,-6,-1,-7,-5
n325_first,325,17,6,8,31,15000031000,15000032000,1000,24,27,-4,1,-3,-5
n325_second,325,18,1,2,31,15000031000,15000032000,1000,21,27,-2,-2,-4,0
n325_second,325,18,1,4,31,15000031000,15000032000,1000,21,27,2,3,5,-1
n325_second,325,18,1,7,31,15000031000,15000032000,1000,21,27,5,5,10,0
n325_second,325,18,1,8,31,15000031000,15000032000,1000,21,27,1,3,4,-2
n425_first,425,16,13,2,31,15000031000,15000032000,1000,25,17,-5,-1,-6,-4
n425_first,425,16,13,4,31,15000031000,15000032000,1000,25,17,3,0,3,3
n425_first,425,16,13,7,31,15000031000,15000032000,1000,25,17,-3,-3,-6,0
n425_first,425,16,13,8,31,15000031000,15000032000,1000,25,17,1,0,1,1
n425_second,425,19,8,2,31,15000031000,15000032000,1000,18,13,-3,-1,-4,-2
n425_second,425,19,8,4,31,15000031000,15000032000,1000,18,13,2,7,9,-5
n425_second,425,19,8,7,31,15000031000,15000032000,1000,18,13,1,2,3,-1
n425_second,425,19,8,8,31,15000031000,15000032000,1000,18,13,1,2,3,-1
n325_first,325,17,6,2,32,15000032000,15000033000,1000,29,22,0,-4,-4,4
n325_first,325,17,6,4,32,15000032000,15000033000,1000,29,22,10,4,14,6
n325_first,325,17,6,7,32,15000032000,15000033000,1000,29,22,8,2,10,6
n325_first,325,17,6,8,32,15000032000,15000033000,1000,29,22,2,-2,0,4
n325_second,325,18,1,2,32,15000032000,15000033000,1000,29,26,-4,-4,-8,0
n325_second,325,18,1,4,32,15000032000,15000033000,1000,29,26,-2,9,7,-11
n325_second,325,18,1,7,32,15000032000,15000033000,1000,29,26,2,5,7,-3
n325_second,325,18,1,8,32,15000032000,15000033000,1000,29,26,-8,1,-7,-9
n425_first,425,16,13,2,32,15000032000,15000033000,1000,14,21,-3,-4,-7,1
n425_first,425,16,13,4,32,15000032000,15000033000,1000,14,21,2,4,6,-2
n425_first,425,16,13,7,32,15000032000,15000033000,1000,14,21,-2,5,3,-7
n425_first,425,16,13,8,32,15000032000,15000033000,1000,14,21,-3,-1,-4,-2
n425_second,425,19,8,2,32,15000032000,15000033000,1000,11,22,-4,-1,-5,-3
n425_second,425,19,8,4,32,15000032000,15000033000,1000,11,22,1,6,7,-5
n425_second,425,19,8,7,32,15000032000,15000033000,1000,11,22,1,6,7,-5
n425_second,425,19,8,8,32,15000032000,15000033000,1000,11,22,1,-4,-3,5
n325_first,325,17,6,2,33,15000033000,15000034000,1000,19,30,-4,-5,-9,1
n325_first,325,17,6,4,33,15000033000,15000034000,1000,19,30,5,2,7,3
n325_first,325,17,6,7,33,15000033000,15000034000,1000,19,30,6,2,8,4
n325_first,325,17,6,8,33,15000033000,15000034000,1000,19,30,1,0,1,1
n325_second,325,18,1,2,33,15000033000,15000034000,1000,28,17,-6,-4,-10,-2
n325_second,325,18,1,4,33,15000033000,15000034000,1000,28,17,7,1,8,6
n325_second,325,18,1,7,33,15000033000,15000034000,1000,28,17,0,4,4,-4
n325_second,325,18,1,8,33,15000033000,15000034000,1000,28,17,3,1,4,2
n425_first,425,16,13,2,33,15000033000,15000034000,1000,18,21,-1,-2,-3,1
n425_first,425,16,13,4,33,15000033000,15000034000,1000,18,21,1,4,5,-3
n425_first,425,16,13,7,33,15000033000,15000034000,1000,18,21,0,1,1,-1
n425_first,425,16,13,8,33,15000033000,15000034000,1000,18,21,-1,-6,-7,5
n425_second,425,19,8,2,33,15000033000,15000034000,1000,19,22,-3,-3,-6,0
n425_second,425,19,8,4,33,15000033000,15000034000,1000,19,22,4,-4,0,8
n425_second,425,19,8,7,33,15000033000,15000034000,1000,19,22,-1,-3,-4,2
n425_second,425,19,8,8,33,15000033000,15000034000,1000,19,22,-4,-2,-6,-2
n325_first,325,17,6,2,34,15000034000,15000035000,1000,24,25,-4,-2,-6,-2
n325_first,325,17,6,4,34,15000034000,15000035000,1000,24,25,6,7,13,-1
n325_first,325,17,6,7,34,15000034000,15000035000,1000,24,25,0,1,1,-1
n325_first,325,17,6,8,34,15000034000,15000035000,1000,24,25,0,-4,-4,4
n325_second,325,18,1,2,34,15000034000,15000035000,1000,29,24,-2,-6,-8,4
n325_second,325,18,1,4,34,15000034000,15000035000,1000,29,24,3,5,8,-2
n325_second,325,18,1,7,34,15000034000,15000035000,1000,29,24,8,3,11,5
n325_second,325,18,1,8,34,15000034000,15000035000,1000,29,24,2,-2,0,4
n425_first,425,16,13,2,34,15000034000,15000035000,1000,18,23,-4,-3,-7,-1
n425_first,425,16,13,4,34,15000034000,15000035000,1000,18,23,2,1,3,1
n425_first,425,16,13,7,34,15000034000,15000035000,1000,18,23,-1,10,9,-11
n425_first,425,16,13,8,34,15000034000,15000035000,1000,18,23,-3,0,-3,-3
n425_second,425,19,8,2,34,15000034000,15000035000,1000,18,22,-4,-2,-6,-2
n425_second,425,19,8,4,34,15000034000,15000035000,1000,18,22,-1,11,10,-12
n425_second,425,19,8,7,34,15000034000,15000035000,1000,18,22,2,5,7,-3
n425_second,425,19,8,8,34,15000034000,15000035000,1000,18,22,3,-1,2,4
n325_first,325,17,6,2,35,15000035000,15000036000,1000,19,25,-2,-5,-7,3
n325_first,325,17,6,4,35,15000035000,15000036000,1000,19,25,3,3,6,0
n325_first,325,17,6,7,35,15000035000,15000036000,1000,19,25,-1,-2,-3,1
n325_first,325,17,6,8,35,15000035000,15000036000,1000,19,25,-5,-4,-9,-1
n325_second,325,18,1,2,35,15000035000,15000036000,1000,28,28,-8,-2,-10,-6
n325_second,325,18,1,4,35,15000035000,15000036000,1000,28,28,3,7,10,-4
n325_second,325,18,1,7,35,15000035000,15000036000,1000,28,28,3,10,13,-7
n325_second,325,18,1,8,35,15000035000,15000036000,1000,28,28,-3,3,0,-6
n425_first,425,16,13,2,35,15000035000,15000036000,1000,18,20,-2,-1,-3,-1
n425_first,425,16,13,4,35,15000035000,15000036000,1000,18,20,3,3,6,0
n425_first,425,16,13,7,35,15000035000,15000036000,1000,18,20,5,2,7,3
n425_first,425,16,13,8,35,15000035000,15000036000,1000,18,20,-1,0,-1,-1
n425_second,425,19,8,2,35,15000035000,15000036000,1000,20,13,-3,-1,-4,-2
n425_second,425,19,8,4,35,15000035000,15000036000,1000,20,13,5,1,6,4
n425_second,425,19,8,7,35,15000035000,15000036000,1000,20,13,1,1,2,0
n425_second,425,19,8,8,35,15000035000,15000036000,1000,20,13,-3,0,-3,-3
n325_first,325,17,6,2,36,15000036000,15000037000,1000,21,28,-7,-6,-13,-1
n325_first,325,17,6,4,36,15000036000,15000037000,1000,21,28,7,-2,5,9
n325_first,325,17,6,7,36,15000036000,15000037000,1000,21,28,2,1,3,1
n325_first,325,17,6,8,36,15000036000,15000037000,1000,21,28,-2,-1,-3,-1
n325_second,325,18,1,2,36,15000036000,15000037000,1000,28,23,-6,-3,-9,-3
n325_second,325,18,1,4,36,15000036000,15000037000,1000,28,23,2,7,9,-5
n325_second,325,18,1,7,36,15000036000,15000037000,1000,28,23,0,3,3,-3
n325_second,325,18,1,8,36,15000036000,15000037000,1000,28,23,-5,-4,-9,-1
n425_first,425,16,13,2,36,15000036000,15000037000,1000,24,21,-1,-1,-2,0
n425_first,425,16,13,4,36,15000036000,15000037000,1000,24,21,10,3,13,7
n425_first,425,16,13,7,36,15000036000,15000037000,1000,24,21,3,7,10,-4
n425_first,425,16,13,8,36,15000036000,15000037000,1000,24,21,1,-7,-6,8
n425_second,425,19,8,2,36,15000036000,15000037000,1000,20,18,-4,-5,-9,1
n425_second,425,19,8,4,36,15000036000,15000037000,1000,20,18,4,2,6,2
n425_second,425,19,8,7,36,15000036000,15000037000,1000,20,18,6,6,12,0
n425_second,425,19,8,8,36,15000036000,15000037000,1000,20,18,-1,-1,-2,0
n325_first,325,17,6,2,37,15000037000,15000038000,1000,24,24,2,-2,0,4
n325_first,325,17,6,4,37,15000037000,15000038000,1000,24,24,5,6,11,-1
n325_first,325,17,6,7,37,15000037000,15000038000,1000,24,24,3,1,4,2
n325_first,325,17,6,8,37,15000037000,15000038000,1000,24,24,-5,-2,-7,-3
n325_second,325,18,1,2,37,15000037000,15000038000,1000,17,31,-3,-1,-4,-2
n325_second,325,18,1,4,37,15000037000,15000038000,1000,17,31,4,-1,3,5
n325_second,325,18,1,7,37,15000037000,15000038000,1000,17,31,4,4,8,0
n325_second,325,18,1,8,37,15000037000,15000038000,1000,17,31,1,1,2,0
n425_first,425,16,13,2,37,15000037000,15000038000,1000,16,10,-2,-1,-3,-1
n425_first,425,16,13,4,37,15000037000,15000038000,1000,16,10,4,5,9,-1
n425_first,425,16,13,7,37,15000037000,15000038000,1000,16,10,5,3,8,2
n425_first,425,16,13,8,37,15000037000,15000038000,1000,16,10,0,0,0,0
n425_second,425,19,8,2,37,15000037000,15000038000,1000,17,25,0,-1,-1,1
n425_second,425,19,8,4,37,15000037000,15000038000,1000,17,25,2,1,3,1
n425_second,425,19,8,7,37,15000037000,15000038000,1000,17,25,-1,7,6,-8
n425_second,425,19,8,8,37,15000037000,15000038000,1000,17,25,-1,-4,-5,3
n325_first,325,17,6,2,38,15000038000,15000039000,1000,25,20,1,-5,-4,6
n325_first,325,17,6,4,38,15000038000,15000039000,1000,25,20,4,2,6,2
n325_first,325,17,6,7,38,15000038000,15000039000,1000,25,20,3,-6,-3,9
n325_first,325,17,6,8,38,15000038000,15000039000,1000,25,20,-1,-7,-8,6
n325_second,325,18,1,2,38,15000038000,15000039000,1000,20,27,-2,-8,-10,6
n325_second,325,18,1,4,38,15000038000,15000039000,1000,20,27,5,3,8,2
n325_second,325,18,1,7,38,15000038000,15000039000,1000,20,27,8,1,9,7
n325_second,325,18,1,8,38,15000038000,15000039000,1000,20,27,5,0,5,5
n425_first,425,16,13,2,38,15000038000,15000039000,1000,24,22,0,-2,-2,2
n425_first,425,16,13,4,38,15000038000,15000039000,1000,24,22,6,6,12,0
n425_first,425,16,13,7,38,15000038000,15000039000,1000,24,22,5,4,9,1
n425_first,425,16,13,8,38,15000038000,15000039000,1000,24,22,-7,-1,-8,-6
n425_second,425,19,8,2,38,15000038000,15000039000,1000,13,24,0,-2,-2,2
n425_second,425,19,8,4,38,15000038000,15000039000,1000,13,24,0,7,7,-7
n425_second,425,19,8,7,38,15000038000,15000039000,1000,13,24,0,-1,-1,1
n425_second,425,19,8,8,38,15000038000,15000039000,1000,13,24,0,-5,-5,5
n325_first,325,17,6,2,39,15000039000,15000040000,1000,20,28,-5,-2,-7,-3
n325_first,325,17,6,4,39,15000039000,15000040000,1000,20,28,2,5,7,-3
n325_first,325,17,6,7,39,15000039000,15000040000,1000,20,28,0,-6,-6,6
n325_first,325,17,6,8,39,15000039000,15000040000,1000,20,28,-4,-6,-10,2
n325_second,325,18,1,2,39,15000039000,15000040000,1000,17,29,-5,-5,-10,0
n325_second,325,18,1,4,39,15000039000,15000040000,1000,17,29,4,-1,3,5
n325_second,325,18,1,7,39,15000039000,15000040000,1000,17,29,-2,6,4,-8
n325_second,325,18,1,8,39,15000039000,15000040000,1000,17,29,3,-4,-1,7
n425_first,425,16,13,2,39,15000039000,15000040000,1000,16,23,-5,-3,-8,-2
n425_first,425,16,13,4,39,15000039000,15000040000,1000,16,23,4,0,4,4
n425_first,425,16,13,7,39,15000039000,15000040000,1000,16,23,2,-3,-1,5
n425_first,425,16,13,8,39,15000039000,15000040000,1000,16,23,1,-9,-8,10
n425_second,425,19,8,2,39,15000039000,15000040000,1000,21,17,-2,-1,-3,-1
