geometry,L,root_index,root_real,root_imaginary,is_real,is_upper_half,normalized_polynomial_residual,precision_stability_distance,conjugate_root_index,conjugate_pair_distance,matching_partner_root_index,matching_partner_expected_real,matching_partner_expected_imaginary,matching_partner_pair_distance,matching_partner_normalized_residual
diamond,1,1,0.70710678118654752440084436210484903928483593768847,0.0,True,False,6.5395784658297533748528637703138473193130606823491e-121,1.6382078636833084451362327780348465445133841557371e-91,1,0.0,0,0.29289321881345247559915563789515096071516406231153,0.0,5.6353629258946141239983708267192586900931480224954e-132,5.581879372607846306923495234202697499036181968228e-121
diamond,2,0,-4.2852056169644856510791832689177255535648859662997,0.0,True,False,5.4475393969587615171917206218540186230963852571528e-122,2.0811828074811349352385984051952512961675166917099e-90,0,0.0,7,5.2852056169644856510791832689177255535648859662997,0.0,0.0,6.4678332464427834706758491248660599446749176606888e-123
diamond,2,1,-0.37706205721408949790197143601236500294499342396766,0.0,True,False,2.8677788160823551309314925527680294505771054469223e-120,1.188629379788640300511531535964935384842670395927e-92,1,0.0,6,1.3770620572140894979019714360123650029449934239677,0.0,3.9999999999834962533003172650062171712869960904341e-120,1.1071279459015056465399108037680736365991486402339e-122
diamond,2,2,-0.067168240604190375147790215410791615040471355759846,-0.40745399118431159012312919121017971387214940150464,False,False,3.0817664295084568072401171406356444297811529955524e-121,1.5584233357825899554538588445917148103044083350379e-91,3,0.0,5,1.0671682406041903751477902154107916150404713557598,0.40745399118431159012312919121017971387214940150464,2.7999999999861932321398642398547526715702095598278e-120,4.456154426577331942747491408641680332941823730169e-123
diamond,2,3,-0.067168240604190375147790215410791615040471355759846,0.40745399118431159012312919121017971387214940150464,False,True,3.0817664295084568072401171406356444297811529955524e-121,1.5584233357825899554538588445917148103044083350379e-91,2,0.0,4,1.0671682406041903751477902154107916150404713557598,-0.40745399118431159012312919121017971387214940150464,2.7999999999861932321398642398547526715702095598278e-120,4.456154426577331942747491408641680332941823730169e-123
diamond,2,4,0.60456327785350742069777875145056547767160021550649,0.0,True,False,5.2095228516219945823445944784234228504199935854856e-122,4.9035619257846484930066627172666164200818337493912e-91,4,0.0,3,0.39543672214649257930222124854943452232839978449351,0.0,0.0,1.8618022445238083173799441195586338961288678628282e-121
diamond,2,5,1.3479514011182332460817481546706673545764352106274,0.0,True,False,6.5838899242971886868144286051643498617173001674135e-123,3.1959210273597831541160021519903969910168362011929e-90,5,0.0,2,-0.34795140111823324608174815467066735457643521062741,0.0,1.1270725851789228247996741653438517380186296044991e-131,1.3930969547809248393283735434255210975022542523384e-120
diamond,2,6,1.4220447382076076162486041148152204771713933378266,-0.45223932907015396867206561908776745229287042492632,False,False,2.6651319021185088300329838536688314436735253935774e-122,2.8675640222485954464767426464661638700447687230607e-90,7,0.0,1,-0.42204473820760761624860411481522047717139333782655,0.45223932907015396867206561908776745229287042492632,1.0000000000071447891768685444995510344751875399887e-120,2.3771103382129648365338495547769862113708211097946e-120
diamond,2,7,1.4220447382076076162486041148152204771713933378266,0.45223932907015396867206561908776745229287042492632,False,True,2.6651319021185088300329838536688314436735253935774e-122,2.8675640222485954464767426464661638700447687230607e-90,6,0.0,0,-0.42204473820760761624860411481522047717139333782655,-0.45223932907015396867206561908776745229287042492632,1.0000000000071447891768685444995510344751875399887e-120,2.3771103382129648365338495547769862113708211097946e-120
diamond,3,0,-4.1352280116193336941303139885001826141721495282457,0.0,True,False,7.6434153257644611206511961727399209419721354941228e-121,3.9169819534389484003004052219373381546755125578589e-90,0,0.0,17,5.1352280116193336941303139885001826141721495282457,0.0,0.0,1.4846517847563262759817868326826012455384628434732e-122
