N,p,prefixes,original_batches,mean_F1,mean_F2,mean_A,mean_E,pointwise_se_F1,pointwise_se_F2,pointwise_se_A,pointwise_se_E
425,0.145,20000,20,-5.779235180092757e-106,-2.6495558928440028e-107,-6.044190769377155e-106,5.514279590808356e-106,1.0934201827952366e-106,8.383401719529793e-108,1.1239299409117922e-106,1.0686314449276493e-106
425,0.146,20000,20,-2.7166104663099743e-105,-1.2511218521690411e-106,-2.8417226515268783e-105,2.59149828109307e-105,5.135483627135588e-106,3.940697034401947e-107,5.279550638069142e-106,5.018297628833706e-106
425,0.147,20000,20,-1.2615668425792275e-104,-5.836425130522395e-106,-1.3199310938844514e-104,1.2032025912740033e-104,2.3828733191870813e-105,1.8300171868245365e-106,2.450080001949882e-105,2.3281447018418007e-105
425,0.148,20000,20,-5.788806110885411e-104,-2.6902027155630367e-105,-6.057826382441717e-104,5.519785839329108e-104,1.0924859216256714e-104,8.397240629981757e-106,1.1234638580409409e-104,1.0672313093307905e-104
425,0.149,20000,20,-2.6250169393271637e-103,-1.2254129012717713e-104,-2.747558229454341e-103,2.5024756491999874e-103,4.949878748129773e-104,3.807902986214668e-105,5.0909872487787046e-104,4.834713081269107e-104
425,0.15,20000,20,-1.1765400986088888e-102,-5.517043871552053e-104,-1.2317105373244095e-102,1.121369659893368e-102,2.2166862965306896e-103,1.7067509653627976e-104,2.2802167152423725e-103,2.1647789686567327e-103
425,0.151,20000,20,-5.212891387249864e-102,-2.455403236928141e-103,-5.458431710942679e-102,4.967351063557051e-102,9.813200683548219e-103,7.562323611845713e-104,1.009595154669234e-102,9.581928430448044e-103
425,0.152,20000,20,-2.283560039153923e-101,-1.080428791954023e-102,-2.391602918349325e-101,2.175517159958521e-101,4.295150517821247e-102,3.312879837708144e-103,4.419568847925615e-102,4.193274448006899e-102
425,0.153,20000,20,-9.891706666224814e-101,-4.7009938073950835e-102,-1.0361806046964322e-100,9.421607285485307e-101,1.8589622885356622e-101,1.4351082666800653e-102,1.9130983000068935e-101,1.8145873331554192e-101
425,0.154,20000,20,-4.2375715118356337e-100,-2.0228581968465912e-101,-4.4398573315202924e-100,4.035285692150974e-100,7.956997774758452e-101,6.148287905791585e-102,8.18995254722333e-101,7.765844019338913e-101
425,0.155,20000,20,-1.7956043117801723e-99,-8.609625219881307e-101,-1.8817005639789848e-99,1.709508059581359e-99,3.3687992386520363e-100,2.6054038799437968e-101,3.4679511840560715e-100,3.287353615484906e-100
425,0.156,20000,20,-7.526821570279242e-99,-3.6249810369023064e-100,-7.889319673969475e-99,7.164323466589012e-99,1.4109377540871268e-99,1.0922117622381661e-100,1.452685666347476e-99,1.3766094497993496e-99
425,0.157,20000,20,-3.1216084678318686e-98,-1.5100398423879917e-99,-3.272612452070668e-98,2.97060448359307e-98,5.846633299439544e-99,4.53010255422585e-100,6.020545742305187e-99,5.7034820438112735e-99
425,0.158,20000,20,-1.281056826773726e-97,-6.224287149844924e-99,-1.3432996982721752e-97,1.2188139552752772e-97,2.3973225016407806e-98,1.8592421126900666e-99,2.469010470796004e-98,2.3382543218217573e-98
425,0.159,20000,20,-5.202807447778235e-97,-2.5390173064498008e-98,-5.456709178423214e-97,4.948905717133254e-97,9.728052597515977e-98,7.55173669556351e-99,1.0020493351681721e-97,9.486848908428951e-98
425,0.16,20000,20,-2.0914220321111853e-96,-1.0251130136234582e-97,-2.193933333473531e-96,1.988910730748839e-96,3.9071436183707627e-97,3.035958935360431e-98,4.025219368383215e-97,3.8096577902335645e-97
425,0.161,20000,20,-8.32212643519651e-96,-4.096963151227018e-97,-8.73182275031921e-96,7.912430120073807e-96,1.553391753973713e-96,1.2081956226704923e-97,1.6005838099119525e-96,1.514390333872876e-96
425,0.162,20000,20,-3.2784515707990013e-95,-1.6210251897682299e-96,-3.440554089775825e-95,3.1163490518221785e-95,6.114259932511545e-96,4.760187634462302e-97,6.300990581661343e-96,5.9597864442237354e-96
425,0.163,20000,20,-1.278784044711908e-94,-6.350487231185814e-96,-1.3422889170237662e-94,1.21527917240005e-94,2.3828693077774283e-95,1.8569853882375766e-96,2.456025823106684e-95,2.3222913957492603e-95
425,0.164,20000,20,-4.939361332898228e-94,-2.463571262570271e-95,-5.185718459155255e-94,4.6930042066412e-94,9.196046356865961e-95,7.1736749099735875e-96,9.479859378207508e-95,8.960805521767912e-95
425,0.165,20000,20,-1.8894690353045255e-93,-9.464862137277347e-95,-1.984117656677299e-93,1.794820413931752e-93,3.5147701048436836e-94,2.744567645204399e-95,3.6238146126077625e-94,3.4243011643893517e-94
425,0.166,20000,20,-7.1590183903470215e-93,-3.6016698664813716e-94,-7.5191853769951575e-93,6.798851403698886e-93,1.3305673558147158e-93,1.0400508288469111e-94,1.3720643655426323e-93,1.2961066576710912e-93
425,0.167,20000,20,-2.686954580345386e-92,-1.3576331398795463e-93,-2.822717894333342e-92,2.5511912663574316e-92,4.989642200968562e-93,3.904199567708305e-94,5.14607211104181e-93,4.859614789324395e-93
425,0.168,20000,20,-9.990975154026238e-92,-5.069877619484699e-93,-1.049796291597471e-91,9.483987392077771e-92,1.8537113205824526e-92,1.4519572921904516e-93,1.9121311605359865e-92,1.80510646350438e-92
425,0.169,20000,20,-3.680805297919742e-91,-1.87583997093867e-92,-3.86838929501361e-91,3.493221300825876e-91,6.8234130977297e-92,5.3501601393751575e-93,7.039578029243647e-92,6.64339958493148e-92
425,0.17,20000,20,-1.3437271710738493e-90,-6.877383999590649e-92,-1.412501011069756e-90,1.2749533310779431e-90,2.488822743977812e-91,1.953514828070223e-92,2.56808023671182e-91,2.422759914511228e-91
425,0.171,20000,20,-4.861359090957128e-90,-2.4987628633489565e-91,-5.111235377292024e-90,4.611482804622234e-90,8.996302932810161e-91,7.068849047556184e-92,9.284288500507348e-91,8.756043198515361e-91
425,0.17200000000000001,20000,20,-1.7431185445476012e-89,-8.997987818622761e-91,-1.8330984227338284e-89,1.6531386663613727e-89,3.2229698760361184e-90,2.5351697717002543e-91,3.3266798965220892e-90,3.1363692743640973e-90
425,0.17300000000000001,20000,20,-6.195298788096022e-89,-3.211647564720076e-90,-6.516463544568032e-89,5.874134031624016e-89,1.1444952300566583e-89,9.012291656041858e-91,1.1815150106985651e-89,1.1135552177227535e-89
425,0.17400000000000002,20000,20,-2.1827622701954902e-88,-1.1363582245629879e-89,-2.2963980926517887e-88,2.069126447739191e-88,4.0288400900232204e-89,3.1759673246538827e-90,4.159834526889028e-89,3.9192623055626105e-89
425,0.17500000000000002,20000,20,-7.624326137706297e-88,-3.986112683104595e-89,-8.022937406016758e-88,7.225714869395838e-88,1.406035780206367e-88,1.10961270058139e-89,1.4519894055514989e-88,1.3675616269525452e-88
425,0.176,20000,20,-2.640514834055602e-87,-1.386347583207909e-88,-2.779149592376393e-87,2.5018800757348117e-87,4.8652402262329984e-88,3.843817000234831e-89,5.025076712741918e-88,4.731302942276706e-88
425,0.177,20000,20,-9.067935955455916e-87,-4.781052794195082e-88,-9.546041234875426e-87,8.58983067603641e-87,1.6693382572882944e-87,1.3203542168114192e-88,1.7244649431189889e-87,1.6231043711367722e-87
425,0.178,20000,20,-3.0881674374214604e-86,-1.635097728773466e-87,-3.251677210298807e-86,2.924657664544114e-86,5.680105763156834e-87,4.4977422879543314e-88,5.86865186703464e-87,5.521840448493854e-87
425,0.179,20000,20,-1.0430496898494167e-85,-5.5458982388784275e-87,-1.098508672238201e-85,9.875907074606325e-86,1.9168128754563615e-86,1.5195473873854046e-87,1.9807690074780247e-86,1.863082881488446e-86
425,0.18,20000,20,-3.494294155968822e-85,-1.8657208356607082e-86,-3.680866239534893e-85,3.3077220724027506e-85,6.415828917712157e-86,5.091995967775136e-87,6.63100516877666e-86,6.234906600188737e-86
425,0.181,20000,20,-1.161186893798174e-84,-6.225954512426295e-86,-1.223446438922437e-84,1.0989273486739112e-84,2.1301661950972528e-85,1.6925982326904172e-86,2.2019773523369367e-85,2.0697365901997204e-85
425,0.182,20000,20,-3.82798522171574e-84,-2.061042953474955e-85,-4.0340895170632367e-84,3.6218809263682457e-84,7.01615416480122e-85,5.5814754603057615e-86,7.25389963390058e-85,6.815925175358946e-85
425,0.183,20000,20,-1.2519889315192065e-83,-6.769033187429662e-85,-1.3196792633935034e-83,1.1842985996449102e-83,2.2926952217397292e-84,1.826039293749529e-85,2.3707846030596076e-84,2.2268748315786002e-84
425,0.184,20000,20,-4.062832128471703e-83,-2.205773037658719e-84,-4.2834094322375736e-83,3.8422548247058315e-83,7.4334622282061535e-84,5.927522811451623e-85,7.6879501616861805e-84,7.218784817500121e-84
425,0.185,20000,20,-1.3082503799708174e-82,-7.132225596770599e-84,-1.379572635938523e-82,1.2369281240031115e-82,2.3914924490892727e-83,1.9092984864165973e-84,2.47378743356544e-83,2.3220155933671884e-83
425,0.186,20000,20,-4.180433661588956e-82,-2.2885178076330688e-83,-4.4092854423522617e-82,3.951581880825648e-82,7.635101658250567e-83,6.103048004188834e-84,7.899187671658065e-83,7.411972253752375e-83
425,0.187,20000,20,-1.3257284743632532e-81,-7.287571686974196e-83,-1.3986041912329947e-81,1.252852757493511e-81,2.4191504349575043e-82,1.9360939396490862e-83,2.5032546242711564e-82,2.348033887071938e-82
425,0.188,20000,20,-4.172769224131929e-81,-2.303268094309705e-82,-4.403096033562901e-81,3.9424424147009596e-81,7.607586917604188e-82,6.096021802570748e-83,7.873429063426741e-82,7.382621610061035e-82
425,0.189,20000,20,-1.3036586585691708e-80,-7.225576403940945e-82,-1.37591442260858e-80,1.2314028945297613e-80,2.3746531068194574e-81,1.9051986565940964e-82,2.458059099177361e-81,2.3040173304095917e-81
425,0.19,20000,20,-4.043019577258853e-80,-2.2500883615329214e-81,-4.268028413412145e-80,3.8180107411055615e-80,7.357924304544083e-81,5.91071994092177e-82,7.617683300719741e-81,7.137768101944533e-81
425,0.191,20000,20,-1.2447506994115815e-79,-6.955973422940303e-81,-1.3143104336409847e-79,1.1751909651821788e-79,2.263312395734198e-80,1.820451155092178e-81,2.3436235841169576e-80,2.1951936920236586e-80
425,0.192,20000,20,-3.8047414388635533e-79,-2.1349082045093226e-80,-4.0182322593144844e-79,3.59125061841262e-79,6.911930884332789e-80,5.5665725727185995e-81,7.158446990025727e-80,6.702682179152263e-80
425,0.193,20000,20,-1.1546897364393087e-78,-6.505709068565872e-80,-1.2197468271249678e-78,1.0896326457536508e-78,2.0958062128995942e-79,1.6900442719483737e-80,2.1709355430653148e-79,2.031987013919059e-79
425,0.194,20000,20,-3.479633592480645e-78,-1.9684976882539897e-79,-3.676483361306045e-78,3.282783823655247e-78,6.310014793891965e-79,5.094954687863183e-80,6.537367119336008e-79,6.116745524437239e-79
425,0.195,20000,20,-1.0412618649456836e-77,-5.914666219394769e-79,-1.1004085271396313e-77,9.82115202751736e-78,1.8865457264008074e-78,1.5252632566709087e-79,1.9548653028536345e-78,1.8284254875012756e-78
425,0.196,20000,20,-3.094385153803838e-77,-1.764860518582444e-78,-3.2708712056620818e-77,2.9178991019455944e-77,5.601337210950346e-78,4.5346237639346055e-79,5.80521811822436e-78,5.427767124242019e-78
425,0.197,20000,20,-9.132842991158795e-77,-5.230035573004763e-78,-9.655846548459274e-77,8.60983943385832e-77,1.6517061498643736e-77,1.3389333295624758e-78,1.7121320134222576e-77,1.6002266179621236e-77
425,0.198,20000,20,-2.6772174157012587e-76,-1.539365862949853e-77,-2.831154001996244e-76,2.523280829406274e-76,4.837481846345543e-77,3.9266908440091108e-78,5.015356033550193e-77,4.685834301793601e-77
425,0.199,20000,20,-7.79535124713844e-76,-4.500392763131885e-77,-8.245390523451629e-76,7.345311970825252e-76,1.407277605692656e-76,1.1438601083913346e-77,1.459286203444908e-76,1.362905944794004e-76
425,0.2,20000,20,-2.2547067815926634e-75,-1.306948016547828e-76,-2.3854015832474465e-75,2.1240119799378813e-75,4.0666988241820285e-76,3.3099811280082693e-77,4.217754650300682e-76,3.937733340950018e-76
425,0.201,20000,20,-6.478497625972592e-75,-3.770449164227188e-76,-6.85554254239531e-75,6.101452709549872e-75,1.1674372988073753e-75,9.51507131507185e-77,1.2110213383377983e-75,1.1302010121257323e-75
425,0.202,20000,20,-1.8493345684111724e-74,-1.080642090889754e-75,-1.9573987775001475e-74,1.741270359322197e-74,3.329519335714183e-75,2.7174378374305507e-76,3.4544509270648813e-75,3.222709446148659e-75
425,0.203,20000,20,-5.244937487441092e-74,-3.0771694383026673e-75,-5.5526544312713585e-74,4.937220543610827e-74,9.43436414944096e-75,7.710720066203196e-76,9.790158116253071e-75,9.129970533690941e-75
425,0.20400000000000001,20000,20,-1.4780022162938915e-73,-8.706187430127747e-75,-1.5650640905951686e-73,1.3909403419926137e-73,2.6561533355634803e-74,2.1739237721871716e-75,2.7568309059994102e-74,2.5699617372875576e-74
425,0.20500000000000002,20000,20,-4.1385261071032566e-73,-2.4475841033840095e-74,-4.383284517441659e-73,3.893767696764857e-73,7.430687015030687e-74,6.090229542773329e-75,7.71376144833765e-74,7.188179273397722e-74
425,0.20600000000000002,20000,20,-1.1515364240289147e-72,-6.8376331954641e-74,-1.2199127559835557e-72,1.0831600920742739e-72,2.065692329265933e-73,1.6954638006135755e-74,2.1447834791747013e-73,1.997890231173703e-73
425,0.20700000000000002,20000,20,-3.1841694568800394e-72,-1.8982688372348152e-73,-3.37399634060352e-72,2.994342573156558e-72,5.706742711284554e-73,4.690661045835924e-74,5.926346400042753e-73,5.518359277288633e-73
425,0.20800000000000002,20000,20,-8.750360672978721e-72,-5.237429510450715e-73,-9.274103624023795e-72,8.226617721933653e-72,1.5668294108428894e-72,1.2897188325602787e-73,1.6274277436117515e-72,1.5148119480742584e-72
425,0.209,20000,20,-2.3899644509175974e-71,-1.4361892322540907e-72,-2.533583374143007e-71,2.246345527692189e-71,4.275533565041893e-72,3.524487071495804e-73,4.441727614102006e-72,4.1327799985078094e-72
425,0.21,20000,20,-6.48808743954677e-71,-3.9143732825647716e-72,-6.8795247678032455e-71,6.096650111290292e-71,1.1596266038338925e-71,9.573280134278953e-73,1.204929722557385e-71,1.120688013160806e-71
425,0.211,20000,20,-1.7507552058586597e-70,-1.0604584417004584e-71,-1.856801050028705e-70,1.6447093616886143e-70,3.1262879692151813e-71,2.584718823854341e-72,3.2490381986179394e-71,3.0207150055588493e-71
425,0.212,20000,20,-4.696139718729065e-70,-2.855810041670603e-71,-4.981720722896127e-70,4.410558714562006e-70,8.378111198126973e-71,6.937083508533838e-72,8.708725400382793e-71,8.093581342593415e-71
425,0.213,20000,20,-1.2522368514353123e-69,-7.645260647501058e-71,-1.3286894579103227e-69,1.175784244960302e-69,2.2319919850164916e-70,1.8508646860603356e-71,2.320513481283948e-70,2.1557614959121216e-70
425,0.214,20000,20,-3.3195907580997976e-69,-2.0347231872183626e-70,-3.5230630768216333e-69,3.1161184393779604e-69,5.911411879934921e-70,4.9094096115097745e-71,6.147039811570073e-70,5.70837353701697e-70
425,0.215,20000,20,-8.74898344257649e-69,-5.383823928466235e-70,-9.287365835423114e-69,8.21060104972987e-69,1.5565542970070787e-69,1.2946820308894823e-70,1.6189102606206896e-69,1.5027894590865404e-69
425,0.216,20000,20,-2.292596856276149e-68,-1.4163511519288617e-69,-2.4342319714690356e-68,2.1509617410832642e-68,4.0750586592797373e-69,3.3946758326103355e-70,4.239126898084767e-69,3.9335080748926827e-69
425,0.217,20000,20,-5.973331242705068e-68,-3.7048224526605e-69,-6.3438134879711185e-68,5.6028489974390216e-68,1.0607712708072387e-68,8.850271748962214e-70,1.1036940784484197e-68,1.0237168657123897e-68
425,0.218,20000,20,-1.547553834673056e-67,-9.636109209414178e-69,-1.643914926767198e-67,1.4511927425789147e-67,2.745676597335923e-68,2.2943490013532683e-69,2.857334713110823e-68,2.649226120656456e-68
425,0.219,20000,20,-3.98690922182947e-67,-2.4922698631639742e-68,-4.236136208145866e-67,3.7376822355130716e-67,7.06704599763683e-68,5.914637071970635e-69,7.355882593273573e-68,6.817398930183485e-68
425,0.22,20000,20,-1.021431395535275e-66,-6.410152318032991e-68,-1.0855329187156048e-66,9.573298723549455e-67,1.8088735879397082e-67,1.5162937392630464e-68,1.883174608469593e-67,1.7446156145070216e-67
425,0.221,20000,20,-2.6024650265979926e-66,-1.6396160697943885e-67,-2.766426633577432e-66,2.4385034196185544e-66,4.60448276898695e-67,3.8658570314850885e-68,4.7945637124356536e-67,4.4399976305115694e-67
425,0.222,20000,20,-6.594528237936351e-66,-4.1709677839493954e-67,-7.011625016331291e-66,6.177431459541412e-66,1.1656713159951559e-66,9.80247502239295e-68,1.2140332805193006e-66,1.1237971929900118e-66
425,0.223,20000,20,-1.661979650136958e-65,-1.0552913966151699e-66,-1.7675087897984748e-65,1.5564505104754405e-65,2.9350398363408587e-66,2.472140972791897e-67,3.057419958589699e-66,2.8290158179868913e-66
425,0.224,20000,20,-4.166108202977092e-65,-2.655636439534136e-66,-4.431671846930507e-65,3.9005445590236795e-65,7.350455609030094e-66,6.201232350836364e-67,7.658475802355901e-66,7.083448973399493e-66
425,0.225,20000,20,-1.038766006071047e-64,-6.647295700829166e-66,-1.1052389630793388e-64,9.722930490627553e-65,1.83103376925008e-65,1.54728223989296e-66,1.908146902434564e-65,1.7641503262464484e-65
425,0.226,20000,20,-2.576359444388928e-64,-1.6550867785237063e-65,-2.741868122241299e-64,2.410850766536557e-64,4.537111872461274e-65,3.840316873945839e-66,4.729145636826868e-65,4.370458843872777e-65
425,0.227,20000,20,-6.356465058471303e-64,-4.099349118866244e-65,-6.766399970357928e-64,5.946530146584678e-64,1.1183625222288582e-64,9.481772321408261e-66,1.1659339186380908e-64,1.0770554121735883e-64
425,0.228,20000,20,-1.5601417047270924e-63,-1.0100575729842376e-64,-1.661147462025516e-63,1.459135947428669e-63,2.7423595478867532e-64,2.3289256893902107e-65,2.8595931153751407e-64,2.6405069383745993e-64
425,0.229,20000,20,-3.809518074173224e-63,-2.4758989010939195e-64,-4.057107964282615e-63,3.561928184063831e-63,6.68995650640151e-64,5.690937823030336e-65,6.977374733742492e-64,6.44010973556597e-64
425,0.23,20000,20,-9.254475963891093e-63,-6.03800493094399e-64,-9.858276456985493e-63,8.650675470796695e-63,1.623668997389415e-63,1.3835420357293332e-64,1.6937743371128028e-63,1.5626945614539594e-63
425,0.231,20000,20,-2.236801143386091e-62,-1.4650275084509535e-63,-2.383303894231186e-62,2.0902983925409955e-62,3.92071213642658e-63,3.346564131614251e-64,4.090841914751714e-63,3.7726608079306603e-63
425,0.232,20000,20,-5.379159020356672e-62,-3.53677635923718e-63,-5.732836656280392e-62,5.025481384432955e-62,9.419836915129269e-63,8.05419146668377e-64,9.830626820582955e-63,9.062164825986076e-63
425,0.233,20000,20,-1.2871534695582932e-61,-8.495646477961356e-63,-1.3721099343379069e-61,1.20219700477868e-61,2.25190600423372e-62,1.9287602502820107e-63,2.350599126294476e-62,2.1659287553686446e-62
425,0.234,20000,20,-3.0647317691502354e-61,-2.030624209429669e-62,-3.2677941900932026e-61,2.8616693482072683e-61,5.356767931229879e-62,4.5960559909426453e-63,5.592706526836862e-62,5.1511196507380455e-62
425,0.23500000000000001,20000,20,-7.26135755260121e-61,-4.829743159226807e-62,-7.744331868523891e-61,6.77838323667853e-61,1.2679967138657095e-61,1.0898335699849436e-62,1.324123881129861e-61,1.2190496398323542e-61
425,0.23600000000000002,20000,20,-1.712076588032607e-60,-1.1431328215565546e-61,-1.8263898701882628e-60,1.5977633058769516e-60,2.9868468137376988e-61,2.571696285102376e-62,3.119716564920761e-61,2.8709142738307746e-61
425,0.23700000000000002,20000,20,-4.017215710237832e-60,-2.692552309732812e-61,-4.286470941211115e-60,3.747960479264551e-60,7.001706164703316e-61,6.039213739608138e-62,7.314727974113025e-61,6.728445225330344e-61
425,0.23800000000000002,20000,20,-9.380804441843781e-60,-6.311648448083499e-61,-1.0011969286652136e-59,8.749639597035431e-60,1.6334554444821734e-60,1.4114280254247488e-61,1.7068451172313206e-60,1.5693551877824223e-60
425,0.23900000000000002,20000,20,-2.180138760511785e-59,-1.4724780822410956e-60,-2.3273865687358946e-59,2.0328909522876755e-59,3.792620111705466e-60,3.282999841747328e-61,3.963867269234572e-60,3.64297305157953e-60
