joint_sector,geometry,tau,alpha,source_component,k_minus,count,sum_q0,sum_q1,sum_e0,sum_e1,sum_a0,sum_a1,sum_q0a0,sum_q1a1,sum_e0a0,sum_e1a1
12670183dc68c5c6d321,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,7,-7,0,7,0,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,13,-13,0,13,0,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,5,-5,0,5,0,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,2,0,2,0,2,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,12,0,12,0,12,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,31,0,31,0,31,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,41,0,41,0,41,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,28,0,28,0,28,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,9,0,9,0,9,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,1,0,1,0,1,0,0,0,0,0,0
12670183dc68c5c6d321,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,2,-2,0,2,0,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,18,-18,0,18,0,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,64,-64,0,64,0,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,116,-116,0,116,0,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,112,-112,0,112,0,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,54,-54,0,54,0,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,10,-10,0,10,0,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,1,0,1,0,1,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,6,0,6,0,6,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,15,0,15,0,15,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,18,0,18,0,18,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,10,0,10,0,10,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,2,0,2,0,2,0,0,0,0,0,0
128d784b0b1283120b0a,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,8,-8,0,8,0,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,29,-29,0,29,0,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,53,-53,0,53,0,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,37,-37,0,37,0,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,11,-11,0,11,0,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,1,-1,0,1,0,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,2,0,2,0,2,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,8,0,8,0,8,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,5,0,5,0,5,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,1,0,1,0,1,0,0,0,0,0,0
12930d40b9bce418ffbe,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,5,-5,0,5,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,44,-44,0,44,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,70,-70,0,70,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,21,-21,0,21,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,2,-2,0,2,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,11,12,-12,0,12,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,12,103,-103,0,103,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,13,183,-183,0,183,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,14,103,-103,0,103,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,15,24,-24,0,24,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,16,2,-2,0,2,0,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,1,0,1,0,1,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,20,0,20,0,20,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,60,0,60,0,60,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,67,0,67,0,67,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,23,0,23,0,23,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,3,0,3,0,3,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,12,1,0,1,0,1,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,13,43,0,43,0,43,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,14,82,0,82,0,82,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,15,48,0,48,0,48,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,16,12,0,12,0,12,0,0,0,0,0,0
12ccc753788f1302e9d1,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,17,1,0,1,0,1,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,3,-3,0,3,0,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,23,-23,0,23,0,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,60,-60,0,60,0,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,71,-71,0,71,0,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,35,-35,0,35,0,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,6,-6,0,6,0,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,1,0,1,0,1,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,8,0,8,0,8,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,21,0,21,0,21,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,25,0,25,0,25,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,12,0,12,0,12,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,2,0,2,0,2,0,0,0,0,0,0
12cf2808a997fa915d61,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
12d7313440e73f62b311,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
12d7313440e73f62b311,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
12d7313440e73f62b311,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
12d7313440e73f62b311,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,2,-2,0,2,0,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,21,-21,0,21,0,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,76,-76,0,76,0,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,129,-129,0,129,0,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,92,-92,0,92,0,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,18,-18,0,18,0,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,4,0,4,0,4,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,29,0,29,0,29,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,90,0,90,0,90,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,139,0,139,0,139,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,98,0,98,0,98,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,26,0,26,0,26,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,18,2,0,2,0,2,0,0,0,0,0,0
13127411d433e6bb3967,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,8,1,-1,0,1,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,12,-12,0,12,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,68,-68,0,68,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,226,-226,0,226,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,455,-455,0,455,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,545,-545,0,545,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,346,-346,0,346,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,102,-102,0,102,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,10,-10,0,10,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,10,4,0,4,0,4,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,36,0,36,0,36,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,144,0,144,0,144,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,321,0,321,0,321,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,413,0,413,0,413,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,279,0,279,0,279,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,91,0,91,0,91,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,11,0,11,0,11,0,0,0,0,0,0
1323d6ea3e8275ed4c7a,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13463ab9925952f87616,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,1,-1,0,1,0,0,0,0,0,0,0
13463ab9925952f87616,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,2,-2,0,2,0,0,0,0,0,0,0
13463ab9925952f87616,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,1,-1,0,1,0,0,0,0,0,0,0
13463ab9925952f87616,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13463ab9925952f87616,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13463ab9925952f87616,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,1,-1,0,1,0,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,8,-8,0,8,0,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,28,-28,0,28,0,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,52,-52,0,52,0,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,52,-52,0,52,0,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,26,-26,0,26,0,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,17,5,-5,0,5,0,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,3,0,3,0,3,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,19,0,19,0,19,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,41,0,41,0,41,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,41,0,41,0,41,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,20,0,20,0,20,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,18,4,0,4,0,4,0,0,0,0,0,0
139ac17200326c95fec9,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13af8f81c96aa54099d0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,1,-1,0,1,0,0,0,0,0,0,0
13af8f81c96aa54099d0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,8,-8,0,8,0,0,0,0,0,0,0
13af8f81c96aa54099d0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,25,-25,0,25,0,0,0,0,0,0,0
13af8f81c96aa54099d0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,33,-33,0,33,0,0,0,0,0,0,0
13af8f81c96aa54099d0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,16,-16,0,16,0,0,0,0,0,0,0
13af8f81c96aa54099d0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,2,-2,0,2,0,0,0,0,0,0,0
13af8f81c96aa54099d0,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13af8f81c96aa54099d0,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13af8f81c96aa54099d0,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13c6e28d1d729e80c788,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,2,-2,0,2,0,0,0,0,0,0,0
13c6e28d1d729e80c788,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,7,-7,0,7,0,0,0,0,0,0,0
13c6e28d1d729e80c788,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,6,-6,0,6,0,0,0,0,0,0,0
13c6e28d1d729e80c788,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
13c6e28d1d729e80c788,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,2,0,2,0,2,0,0,0,0,0,0
13c6e28d1d729e80c788,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,3,0,3,0,3,0,0,0,0,0,0
13c6e28d1d729e80c788,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,1,-1,0,1,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,5,-5,0,5,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,8,-8,0,8,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,3,-3,0,3,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,10,5,-5,0,5,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,11,8,-8,0,8,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,12,3,-3,0,3,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
14311b2f207fb5971f60,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
144646b797ab4d7821fb,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
144646b797ab4d7821fb,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,10,-10,0,10,0,0,0,0,0,0,0
144646b797ab4d7821fb,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,34,-34,0,34,0,0,0,0,0,0,0
144646b797ab4d7821fb,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,54,-54,0,54,0,0,0,0,0,0,0
144646b797ab4d7821fb,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,37,-37,0,37,0,0,0,0,0,0,0
144646b797ab4d7821fb,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,9,-9,0,9,0,0,0,0,0,0,0
144646b797ab4d7821fb,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
144646b797ab4d7821fb,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
144646b797ab4d7821fb,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,2,-2,0,2,0,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,16,-16,0,16,0,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,48,-48,0,48,0,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,62,-62,0,62,0,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,30,-30,0,30,0,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,3,-3,0,3,0,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,1,0,1,0,1,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,6,0,6,0,6,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,11,0,11,0,11,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,7,0,7,0,7,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,1,0,1,0,1,0,0,0,0,0,0
147c8716075385612662,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,6,-6,0,6,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,39,-39,0,39,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,105,-105,0,105,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,154,-154,0,154,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,113,-113,0,113,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,37,-37,0,37,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,4,-4,0,4,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
14836bceccc657e1763e,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
1490ae80ef02feb04bb0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,1,-1,0,1,0,0,0,0,0,0,0
1490ae80ef02feb04bb0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,7,-7,0,7,0,0,0,0,0,0,0
1490ae80ef02feb04bb0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,17,-17,0,17,0,0,0,0,0,0,0
1490ae80ef02feb04bb0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,16,-16,0,16,0,0,0,0,0,0,0
1490ae80ef02feb04bb0,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,5,-5,0,5,0,0,0,0,0,0,0
1490ae80ef02feb04bb0,tilted,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
1490ae80ef02feb04bb0,tilted,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
1490ae80ef02feb04bb0,tilted,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
14b5fa2a8df1b4f1d82c,tilted,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
