n,batch,samples,p_ref,channel,a1,b1,a2,b2,first_primal_sum,first_matching_sum,second_primal_sum,second_matching_sum
145,23,500000,0.59274605000000002,either,12,1,9,8,344393,343805,344343,344326
145,23,500000,0.59274605000000002,cross,12,1,9,8,156195,155607,155674,155657
145,24,500000,0.59274605000000002,either,12,1,9,8,344064,344694,343730,344389
145,24,500000,0.59274605000000002,cross,12,1,9,8,155306,155936,155611,156270
145,25,500000,0.59274605000000002,either,12,1,9,8,344330,344764,343930,345009
145,25,500000,0.59274605000000002,cross,12,1,9,8,155236,155670,154991,156070
145,26,500000,0.59274605000000002,either,12,1,9,8,344145,344016,343718,344408
145,26,500000,0.59274605000000002,cross,12,1,9,8,155984,155855,155592,156282
145,27,500000,0.59274605000000002,either,12,1,9,8,344646,344320,344224,344050
145,27,500000,0.59274605000000002,cross,12,1,9,8,155680,155354,155950,155776
145,28,500000,0.59274605000000002,either,12,1,9,8,344890,343831,344261,343988
145,28,500000,0.59274605000000002,cross,12,1,9,8,156169,155110,156012,155739
145,29,500000,0.59274605000000002,either,12,1,9,8,344246,343986,344355,344041
145,29,500000,0.59274605000000002,cross,12,1,9,8,156014,155754,155959,155645
145,30,500000,0.59274605000000002,either,12,1,9,8,344108,344274,343905,345159
145,30,500000,0.59274605000000002,cross,12,1,9,8,155726,155892,154841,156095
145,31,500000,0.59274605000000002,either,12,1,9,8,345057,343713,344271,343978
145,31,500000,0.59274605000000002,cross,12,1,9,8,156287,154943,156022,155729
145,32,500000,0.59274605000000002,either,12,1,9,8,344164,344679,342910,344802
145,32,500000,0.59274605000000002,cross,12,1,9,8,155321,155836,155198,157090
145,33,500000,0.59274605000000002,either,12,1,9,8,344963,344184,344743,344284
145,33,500000,0.59274605000000002,cross,12,1,9,8,155816,155037,155716,155257
145,34,500000,0.59274605000000002,either,12,1,9,8,344511,344160,344443,343893
145,34,500000,0.59274605000000002,cross,12,1,9,8,155840,155489,156107,155557
145,35,500000,0.59274605000000002,either,12,1,9,8,344588,343845,344533,344389
145,35,500000,0.59274605000000002,cross,12,1,9,8,156155,155412,155611,155467
145,36,500000,0.59274605000000002,either,12,1,9,8,344599,344220,344607,344121
145,36,500000,0.59274605000000002,cross,12,1,9,8,155780,155401,155879,155393
145,37,500000,0.59274605000000002,either,12,1,9,8,344771,344266,344235,344138
145,37,500000,0.59274605000000002,cross,12,1,9,8,155734,155229,155862,155765
145,38,500000,0.59274605000000002,either,12,1,9,8,344287,344077,343914,344431
145,38,500000,0.59274605000000002,cross,12,1,9,8,155923,155713,155569,156086
145,39,500000,0.59274605000000002,either,12,1,9,8,344085,344744,343873,344729
145,39,500000,0.59274605000000002,cross,12,1,9,8,155256,155915,155271,156127
145,40,500000,0.59274605000000002,either,12,1,9,8,345087,343768,344029,344089
145,40,500000,0.59274605000000002,cross,12,1,9,8,156232,154913,155911,155971
145,41,500000,0.59274605000000002,either,12,1,9,8,344747,344336,344747,343888
145,41,500000,0.59274605000000002,cross,12,1,9,8,155664,155253,156112,155253
145,42,500000,0.59274605000000002,either,12,1,9,8,343954,344459,343931,344622
145,42,500000,0.59274605000000002,cross,12,1,9,8,155541,156046,155378,156069
145,43,500000,0.59274605000000002,either,12,1,9,8,344100,344211,343721,344880
145,43,500000,0.59274605000000002,cross,12,1,9,8,155789,155900,155120,156279
145,44,500000,0.59274605000000002,either,12,1,9,8,344137,343965,343531,344999
145,44,500000,0.59274605000000002,cross,12,1,9,8,156035,155863,155001,156469
145,45,500000,0.59274605000000002,either,12,1,9,8,344385,344750,344345,344335
145,45,500000,0.59274605000000002,cross,12,1,9,8,155250,155615,155665,155655
145,46,500000,0.59274605000000002,either,12,1,9,8,344520,344689,344532,344355
145,46,500000,0.59274605000000002,cross,12,1,9,8,155311,155480,155645,155468
145,47,500000,0.59274605000000002,either,12,1,9,8,344479,343746,343547,345046
145,47,500000,0.59274605000000002,cross,12,1,9,8,156254,155521,154954,156453
145,48,500000,0.59274605000000002,either,12,1,9,8,344225,344079,344321,343962
145,48,500000,0.59274605000000002,cross,12,1,9,8,155921,155775,156038,155679
145,49,500000,0.59274605000000002,either,12,1,9,8,344341,344439,344020,344490
145,49,500000,0.59274605000000002,cross,12,1,9,8,155561,155659,155510,155980
145,50,500000,0.59274605000000002,either,12,1,9,8,344575,344095,344563,344151
145,50,500000,0.59274605000000002,cross,12,1,9,8,155905,155425,155849,155437
145,51,500000,0.59274605000000002,either,12,1,9,8,343800,344548,344671,344482
145,51,500000,0.59274605000000002,cross,12,1,9,8,155452,156200,155518,155329
145,52,500000,0.59274605000000002,either,12,1,9,8,343945,344853,344661,344467
145,52,500000,0.59274605000000002,cross,12,1,9,8,155147,156055,155533,155339
145,53,500000,0.59274605000000002,either,12,1,9,8,343988,344365,344310,343739
145,53,500000,0.59274605000000002,cross,12,1,9,8,155635,156012,156261,155690
145,54,500000,0.59274605000000002,either,12,1,9,8,345221,343279,344476,343708
145,54,500000,0.59274605000000002,cross,12,1,9,8,156721,154779,156292,155524
145,55,500000,0.59274605000000002,either,12,1,9,8,344625,344497,344992,343882
145,55,500000,0.59274605000000002,cross,12,1,9,8,155503,155375,156118,155008
145,56,500000,0.59274605000000002,either,12,1,9,8,344581,344826,344376,343668
145,56,500000,0.59274605000000002,cross,12,1,9,8,155174,155419,156332,155624
