dps,min_train,holdout,model,n_min,train_max,test_min,test_max,intercept,rmse,max_abs,source
60,5,3,"4,6",5,10,11,13,0.592745888899793003856440920188,0.0000000647943511316373175808797652724,0.0000000847494296576232794622482453659,audit_dps060_nmin05_h03.json
60,5,3,"4,6",5,11,12,14,0.592745907935452192295032696135,0.0000000683955837010150607272825117482,0.0000000841651664698320844473127552485,audit_dps060_nmin05_h03.json
60,5,3,"4,6",5,12,13,15,0.592745926562198665131844629350,0.0000000672961177690898843508068200891,0.0000000793321427878687311273244081562,audit_dps060_nmin05_h03.json
60,5,3,"4,6",5,13,14,16,0.592745942648229061974233043875,0.0000000643067319866777617765428103699,0.0000000734161683702710962350950934402,audit_dps060_nmin05_h03.json
60,5,3,"4,6",5,14,15,17,0.592745956036506115300520134170,0.0000000606491993333784866742910531452,0.0000000675575404573612470564574248723,audit_dps060_nmin05_h03.json
60,5,3,"4,6",5,15,16,18,0.592745967081069469776641798183,0.0000000568720421888989683081865993502,0.0000000621456512096715784227616324100,audit_dps060_nmin05_h03.json
60,5,3,"4,6",5,16,17,19,0.592745976210574944153198025673,0.0000000532214121603302028662173727537,0.0000000572816980735283132296070341687,audit_dps060_nmin05_h03.json
60,5,3,"4,6",5,17,18,20,0.592745983806296128037433436283,0.0000000498014774737262494607048083198,0.0000000529568241492935264056857100467,audit_dps060_nmin05_h03.json
60,5,3,"4,6",5,18,19,21,0.592745990178296226976734166674,0.0000000466479836419613527951238772079,0.0000000491233319266805470049301608236,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8",5,10,11,13,0.592745819924832062663964960669,0.000000100747812575351901466479912690,0.000000128214732909630384804987963567,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8",5,11,12,14,0.592745895818990518980652268347,0.0000000752744617486815716624471231589,0.0000000922017463505357389239005249154,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8",5,12,13,15,0.592745940171558971932929214709,0.0000000589912969117053507556007626124,0.0000000698913673857934730163912556241,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8",5,13,14,16,0.592745967948583787267911868822,0.0000000478921702335277438812761142254,0.0000000551625824898873291852057656269,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8",5,14,15,17,0.592745986330058282423962937448,0.0000000399431239759505502309716592171,0.0000000449368868320950519810830660535,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8",5,15,16,18,0.592745999053966732571583496108,0.0000000340236059413374976264654420268,0.0000000375406481401377078235356547637,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8",5,16,17,19,0.592746008197252298321130349571,0.0000000294751708611598442152791018450,0.0000000320066934065023943373205300877,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8",5,17,18,20,0.592746014977685734782274642894,0.0000000258898402555560629628911821311,0.0000000277472442878317971729737413294,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8",5,18,19,21,0.592746020142425427078500810114,0.0000000230033377632266421771731647947,0.0000000243895375537825849008579113639,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10",5,11,12,14,0.592746178381571851042241600002,0.0000000354872245626798913521826138672,0.0000000480159144258227071754214552267,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10",5,12,13,15,0.592746141913548764409206859514,0.0000000284351172908188056879521823536,0.0000000372092801925569470319382225049,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10",5,13,14,16,0.592746119085853833579094845664,0.0000000236750260996071428898044576513,0.0000000300274202752820980394353649451,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10",5,14,15,17,0.592746103927811940965064281974,0.0000000202650437414842221848754668321,0.0000000249803252146283550916122386841,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10",5,15,16,18,0.592746093388842029753984786695,0.0000000177083032528106629881651363258,0.0000000212786270316716867180677377483,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10",5,16,17,19,0.592746085783814970989469593039,0.0000000157208025213798170313273431069,0.0000000184691296729887674618374162197,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10",5,17,18,20,0.592746080124307467671538534276,0.0000000141301583172212690400037832332,0.0000000162757626322521087898631419942,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10",5,18,19,21,0.592746075801854084719031633912,0.0000000128265807154093078800600791379,0.0000000145223846900556558268041818035,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10,12",5,12,13,15,0.592746021359473013027479713989,0.00000000618471900533739136115038482788,0.00000000861624370547657594367095379389,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10,12",5,13,14,16,0.592746030752946961524382416511,0.00000000477751766185108350274633570546,0.00000000645632791761479283554747276619,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10,12",5,14,15,17,0.592746036380013456071260989956,0.00000000386287537176189159972801353833,0.00000000506921438459993782044132479473,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10,12",5,15,16,18,0.592746039980896882199991492002,0.00000000322835133354213690284657397049,0.00000000412058916825660205801318334210,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10,12",5,16,17,19,0.592746042405588856254103238120,0.00000000276551300853557689556351410560,0.00000000344010258692285134766725476014,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10,12",5,17,18,20,0.592746044106047385507145181009,0.00000000241422886526055005906602718897,0.00000000293326110740842421087556657649,audit_dps060_nmin05_h03.json
60,5,3,"4,6,8,10,12",5,18,19,21,0.592746045339025776778250759551,0.00000000213893503600472063335116881254,0.00000000254408875674265457574686709660,audit_dps060_nmin05_h03.json
60,5,4,4,5,8,9,12,0.592753715247352600917917502066,0.00000532299895247270045744967319977,0.00000629804028320065044388659919510,audit_dps060_nmin05_h04.json
60,5,4,4,5,9,10,13,0.592752079055661870402538682138,0.00000442627954493563050493378144850,0.00000506082782269991734075009559785,audit_dps060_nmin05_h04.json
60,5,4,4,5,10,11,14,0.592750960348625511418921332200,0.00000377504237131700560202895206145,0.00000420201585974757637418744469031,audit_dps060_nmin05_h04.json
60,5,4,4,5,11,12,15,0.592750159887728144016696885401,0.00000328236221993360232348201101334,0.00000357803344952062188590839740852,audit_dps060_nmin05_h04.json
60,5,4,4,5,12,13,16,0.592749565150223204361709076299,0.00000289726704101821577267756010781,0.00000310716633053714346403767455825,audit_dps060_nmin05_h04.json
60,5,4,4,5,13,14,17,0.592749109322166468155933918831,0.00000258838478811120758797020447839,0.00000274066315946459614307457284744,audit_dps060_nmin05_h04.json
60,5,4,4,5,14,15,18,0.592748750829941170461550441674,0.00000233544491362682743369133597913,0.00000244805268915132883891541059948,audit_dps060_nmin05_h04.json
60,5,4,4,5,15,16,19,0.592748462719889095428671470387,0.00000212477759023249601480917876551,0.00000220947498712019293425019756351,audit_dps060_nmin05_h04.json
60,5,4,4,5,16,17,20,0.592748226884340109203932757145,0.00000194682426802092838790682696528,0.00000201150299504784999578703745630,audit_dps060_nmin05_h04.json
60,5,4,4,5,17,18,21,0.592748030778583028010245441049,0.00000179469513338244046019935129157,0.00000184476534798806964944436538385,audit_dps060_nmin05_h04.json
60,5,4,"4,6",5,9,10,13,0.592745878613768057464436492398,0.0000000636940323330672200998172369961,0.0000000937604411712117296955759714986,audit_dps060_nmin05_h04.json
60,5,4,"4,6",5,10,11,14,0.592745888899793003856440920188,0.0000000755836471547698530465171766815,0.000000101275007050887264773602189369,audit_dps060_nmin05_h04.json
60,5,4,"4,6",5,11,12,15,0.592745907935452192295032696135,0.0000000763708179608194358113063401692,0.0000000964164909888905416402108155661,audit_dps060_nmin05_h04.json
60,5,4,"4,6",5,12,13,16,0.592745926562198665131844629350,0.0000000731474622191322557705327680075,0.0000000884075930903215868589729870679,audit_dps060_nmin05_h04.json
60,5,4,"4,6",5,13,14,17,0.592745942648229061974233043875,0.0000000686241216464921814467604259488,0.0000000801935966931962266068150496709,audit_dps060_nmin05_h04.json
60,5,4,"4,6",5,14,15,18,0.592745956036506115300520134170,0.0000000638683369387251543468797572319,0.0000000726751794902115371683372242175,audit_dps060_nmin05_h04.json
60,5,4,"4,6",5,15,16,19,0.592745967081069469776641798183,0.0000000593015051216993804463481779010,0.0000000660559345599472912355045456948,audit_dps060_nmin05_h04.json
60,5,4,"4,6",5,16,17,20,0.592745976210574944153198025673,0.0000000550776540511440571021968864586,0.0000000603045252538380463326832492654,audit_dps060_nmin05_h04.json
60,5,4,"4,6",5,17,18,21,0.592745983806296128037433436283,0.0000000512368056071448019940534059452,0.0000000553197931991723095652404360928,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8",5,10,11,14,0.592745819924832062663964960669,0.000000115133815164462083054352327193,0.000000150242525142329035129284975223,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8",5,11,12,15,0.592745895818990518980652268347,0.0000000837948298728175994373281824195,0.000000105297484675544855604047061833,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8",5,12,13,16,0.592745940171558971932929214709,0.0000000643147608690177638815706159426,0.0000000781385598061598689594984269262,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8",5,13,14,17,0.592745967948583787267911868822,0.0000000513632947918301259557959249182,0.0000000605951507833603162369116243719,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8",5,14,15,18,0.592745986330058282423962937448,0.0000000422873890948005399339930368462,0.0000000486470312243795144064812519693,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8",5,15,16,19,0.592745999053966732571583496108,0.0000000356542778359205636495801922168,0.0000000401508758092499970062503288337,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8",5,16,17,20,0.592746008197252298321130349571,0.0000000306384160972828315940079884914,0.0000000338894241898156170610197899599,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8",5,17,18,21,0.592746014977685734782274642894,0.0000000267379198838331510133001722866,0.0000000291344118437713969985408758363,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10",5,11,12,15,0.592746178381571851042241600002,0.0000000431799453393893895384169327644,0.0000000606630150632525751437651654292,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10",5,12,13,16,0.592746141913548764409206859514,0.0000000335647040089233483546223492479,0.0000000456145780951514723429990229178,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10",5,13,14,17,0.592746119085853833579094845664,0.0000000272417590569811290435377053601,0.0000000358738506941088675294141963733,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10",5,14,15,18,0.592746103927811940965064281974,0.0000000228261900365097063233154523865,0.0000000291911598399003910594279646971,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10",5,15,16,19,0.592746093388842029753984786695,0.0000000195955359093780200075276841114,0.0000000243964771641804821354410824707,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10",5,16,17,20,0.592746085783814970989469593039,0.0000000171415530065031695399481624295,0.0000000208302775341656301533390601471,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10",5,17,18,21,0.592746080124307467671538534276,0.0000000152193129555644018576789930632,0.0000000180976745784763623391326663146,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10,12",5,12,13,16,0.592746021359473013027479713989,0.00000000781324822668993686288441273174,0.0000000113769567056638295625127548082,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10,12",5,13,14,17,0.592746030752946961524382416511,0.00000000584241960771813058810288832817,0.00000000824993590658133343945058697599,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10,12",5,14,15,18,0.592746036380013456071260989956,0.00000000459351300018699482894394961142,0.00000000629571507600637758730792813890,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10,12",5,15,16,19,0.592746039980896882199991492002,0.00000000374795131419897042118200702944,0.00000000499217379666145807658191702737,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10,12",5,16,17,20,0.592746042405588856254103238120,0.00000000314551132430416777136269978073,0.00000000407833046284439091632189249951,audit_dps060_nmin05_h04.json
60,5,4,"4,6,8,10,12",5,17,18,21,0.592746044106047385507145181009,0.00000000269848590846204305712747765302,0.00000000341200846292929668779359498259,audit_dps060_nmin05_h04.json
60,6,2,4,6,9,10,11,0.592748902906414830701886485252,0.00000148666700573514661438433970777,0.00000168666061209203098999872248971,audit_dps060_nmin06_h02.json
60,6,2,4,6,10,11,12,0.592748311116709889656508627297,0.00000131259975490294121956894443405,0.00000144605161945302678797129302084,audit_dps060_nmin06_h02.json
60,6,2,4,6,11,12,13,0.592747902204933295300929049020,0.00000117177594135975138359456788374,0.00000126317581930212728748255097494,audit_dps060_nmin06_h02.json
60,6,2,4,6,12,13,14,0.592747606558500616248432695659,0.00000105517190045744098894560493391,0.00000111928007678297152164128471215,audit_dps060_nmin06_h02.json
60,6,2,4,6,13,14,15,0.592747384942263417030418094355,0.000000957069389452971143001151318046,0.00000100301230201329697334647688884,audit_dps060_nmin06_h02.json
60,6,2,4,6,14,15,16,0.592747213867689275625613483208,0.000000873539858405420377121368756477,0.000000907107706079961732700826716736,audit_dps060_nmin06_h02.json
60,6,2,4,6,15,16,17,0.592747078560194109150755018394,0.000000801730436886791930669792388504,0.000000826687362935781114977326437196,audit_dps060_nmin06_h02.json
60,6,2,4,6,16,17,18,0.592746969335836602052013702556,0.000000739490212998804920782365271209,0.000000758339034682124271896107381645,audit_dps060_nmin06_h02.json
60,6,2,4,6,17,18,19,0.592746879623104404954240683563,0.000000685155177387104280329670630474,0.000000699594834791247156812625593690,audit_dps060_nmin06_h02.json
60,6,2,4,6,18,19,20,0.592746804828457003913729083956,0.000000637414008998708384548671309199,0.000000648619819445697743316994863862,audit_dps060_nmin06_h02.json
60,6,2,4,6,19,20,21,0.592746741657805677360225850726,0.000000595218776726106444563565241622,0.000000604018049342633243957887835528,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,10,11,12,0.592745834103535369040074245019,0.0000000815311952781390200351323421940,0.0000000965892914138245367781132083363,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,11,12,13,0.592745888377083627879078964138,0.0000000705206530207006337503653721230,0.0000000808942658124018410659525908033,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,12,13,14,0.592745924232947050442527789465,0.0000000618719327011333797576332942493,0.0000000691325711986144273490973473499,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,13,14,15,0.592745949033268727512491528997,0.0000000548911192136774983463188584434,0.0000000600588310838509136279893095468,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,14,15,16,0.592745966851213888168332037218,0.0000000491457380398764855288150612104,0.0000000528856872732792269761710649887,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,15,16,17,0.592745980068962882049374910005,0.0000000443453797229485191492076523039,0.0000000470957671172880828262517411455,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,16,17,18,0.592745990144788192314213947499,0.0000000402852514846319691179511658702,0.0000000423386921638232177557286401451,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,17,18,19,0.592745998006947769534055108374,0.0000000368157079138189349767953409126,0.0000000383705581131640074072689988435,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,18,19,20,0.592746004266739302329664703652,0.0000000338243983919958416034364714843,0.0000000350172049466447741767983994149,audit_dps060_nmin06_h02.json
60,6,2,"4,6",6,19,20,21,0.592746009338904786070792892279,0.0000000312251569039833199238742137722,0.0000000321513524665003700017483309975,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8",6,11,12,13,0.592746093001772899783802259789,0.00000000884946567276263079388310030445,0.0000000109559389619100551477231636685,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8",6,12,13,14,0.592746083733776764323339467318,0.00000000815687551624104923051773698271,0.00000000982025165439105884828496324800,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8",6,13,14,15,0.592746077308908395830332835443,0.00000000761340611390033773185954728982,0.00000000893427384397944044966929674230,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8",6,14,15,16,0.592746072652511383616842939449,0.00000000714821282989007231480597749626,0.00000000820091928509306727073186030891,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8",6,15,16,17,0.592746069167662816354147348162,0.00000000673324558760160838171372725845,0.00000000757560711855034415741673700926,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8",6,16,17,18,0.592746066492182310369309301484,0.00000000635571269596236971739675725265,0.00000000703296007959241622318149088154,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8",6,17,18,19,0.592746064393812639632059779063,0.00000000600892034757591465503649859060,0.00000000655631776635045024420542913255,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8",6,18,19,20,0.592746062717657679720016857169,0.00000000568882831040060458253571861988,0.00000000613378357009535026349598442765,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8",6,19,20,21,0.592746061357210928544837385057,0.00000000539263534239104927758408817925,0.00000000575643049973673010566120225329,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10",6,12,13,14,0.592746052240436464494360831127,1.15586450412013699901530681564e-10,1.23476375793784796392705342898e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10",6,13,14,15,0.592746052570946240695016253694,8.90377863012006036672310229102e-11,1.24487425325417254314261290809e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10",6,14,15,16,0.592746052536562265277701222173,1.85786738465532383922275034749e-10,2.38939267227574688773432042087e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10",6,15,16,17,0.592746052394898904782629206296,2.41112374518500482354898903796e-10,2.96618120542353112484811837856e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10",6,16,17,18,0.592746052232790435330342224274,2.72511155941867203002421107317e-10,3.24985200479155348358174153930e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10",6,17,18,19,0.592746052079269545351895522112,2.89929818457027105289659917717e-10,3.37444219470983941690070861089e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10",6,18,19,20,0.592746051942761141138481363402,2.98812524263601981984743654395e-10,3.40926441764803453557462464848e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10",6,19,20,21,0.592746051824265902197466501314,3.02280516963079667135168079401e-10,3.39197060929900915601287547352e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10,12",6,13,14,15,0.592746054971535556945977514634,5.06142042543689252539756691649e-10,6.45649551954000296845636535049e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10,12",6,14,15,16,0.592746053540223811447433307478,3.93669493887318124919771892395e-10,4.90382296045330944292965481691e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10,12",6,15,16,17,0.592746052724924520682077907599,3.20529154348568041742474396157e-10,3.90362190436741549715923581227e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10,12",6,16,17,18,0.592746052225284204122404647434,2.70450092139205540192267291414e-10,3.22602970326837378305906799563e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10,12",6,17,18,19,0.592746051900208715127603020988,2.34673955404348428902739644642e-10,2.74736393114136119251529776602e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10,12",6,18,19,20,0.592746051677950000887511459617,2.08171305364300788051386446842e-10,2.39680689401302081578319385732e-10,audit_dps060_nmin06_h02.json
60,6,2,"4,6,8,10,12",6,19,20,21,0.592746051519557084812594689285,1.87905365549601449291973583552e-10,2.13180958471259619580222311985e-10,audit_dps060_nmin06_h02.json
60,6,3,4,6,9,10,12,0.592748902906414830701886485252,0.00000167100319626127564431622889895,0.00000198906949950553134398899987299,audit_dps060_nmin06_h03.json
60,6,3,4,6,10,11,13,0.592748311116709889656508627297,0.00000143250859648432458061952385754,0.00000164633119507040431779187061618,audit_dps060_nmin06_h03.json
60,6,3,4,6,11,12,14,0.592747902204933295300929049020,0.00000125267333385636613277357188333,0.00000140051909325271454852840770078,audit_dps060_nmin06_h03.json
60,6,3,4,6,12,13,15,0.592747606558500616248432695659,0.00000111143327665769117556481658452,0.00000121617281105779542346106102915,audit_dps060_nmin06_h03.json
60,6,3,4,6,13,14,16,0.592747384942263417030418094355,0.000000997216239991959753864624297195,0.00000107301307329190528982440557674,audit_dps060_nmin06_h03.json
60,6,3,4,6,14,15,17,0.592747213867689275625613483208,0.000000902827339130649069208538954101,0.000000958721984935810423734551462613,audit_dps060_nmin06_h03.json
60,6,3,4,6,15,16,18,0.592747078560194109150755018394,0.000000823510220117637687511891864317,0.000000865426981930438605815525329061,audit_dps060_nmin06_h03.json
60,6,3,4,6,16,17,19,0.592746969335836602052013702556,0.000000755962691369568048675674735092,0.000000787875130960564487887026784099,audit_dps060_nmin06_h03.json
60,6,3,4,6,17,18,20,0.592746879623104404954240683563,0.000000697801730722508651796398100091,0.000000722430987705591681605519228847,audit_dps060_nmin06_h03.json
60,6,3,4,6,18,19,21,0.592746804828457003913729083956,0.000000647254253892917577405026673133,0.000000666499039618078699483851132846,audit_dps060_nmin06_h03.json
60,6,3,"4,6",6,10,11,13,0.592745834103535369040074245019,0.0000000973716749864950344395949798609,0.000000123081508205184061365039474528,audit_dps060_nmin06_h03.json
60,6,3,"4,6",6,11,12,14,0.592745888377083627879078964138,0.0000000808878776192659346214213573139,0.0000000983982786044345483647577216039,audit_dps060_nmin06_h03.json
60,6,3,"4,6",6,12,13,15,0.592745924232947050442527789465,0.0000000688753937964984257734487507110,0.0000000810875298644683425100763307786,audit_dps060_nmin06_h03.json
60,6,3,"4,6",6,13,14,16,0.592745949033268727512491528997,0.0000000597550093948167727113963772091,0.0000000684537325955540006537732712811,audit_dps060_nmin06_h03.json
60,6,3,"4,6",6,14,15,17,0.592745966851213888168332037218,0.0000000526067775927897576943105605907,0.0000000589220842394718277317219397063,audit_dps060_nmin06_h03.json
60,6,3,"4,6",6,15,16,18,0.592745980068962882049374910005,0.0000000468614473813403107834145430940,0.0000000515263073242920509089503726638,audit_dps060_nmin06_h03.json
60,6,3,"4,6",6,16,17,19,0.592745990144788192314213947499,0.0000000421493045477787569838309461934,0.0000000456496292123399888783124006562,audit_dps060_nmin06_h03.json
60,6,3,"4,6",6,17,18,20,0.592745998006947769534055108374,0.0000000382201484312055729374640751365,0.0000000408845513601274233136364812788,audit_dps060_nmin06_h03.json
60,6,3,"4,6",6,18,19,21,0.592746004266739302329664703652,0.0000000348985937532155516736382824517,0.0000000369534258857690328015197060133,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8",6,11,12,14,0.592746093001772899783802259789,0.0000000115478410497181228785266580455,0.0000000156023015398964953808063581482,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8",6,12,13,15,0.592746083733776764323339467318,0.0000000101461572858475265138821529659,0.0000000132576124031654044572577862218,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8",6,13,14,16,0.592746077308908395830332835443,0.00000000910994064687691411939803808674,0.0000000115345199492007651007688325673,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8",6,14,15,17,0.592746072652511383616842939449,0.00000000829163560000703807386508961980,0.0000000102009690445124943052081386619,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8",6,15,16,18,0.592746069167662816354147348162,0.00000000761856251162066264300552563557,0.00000000913533206536588691530359325923,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8",6,16,17,19,0.592746066492182310369309301484,0.00000000704940824161504975809469603996,0.00000000826391565322493205514147954506,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8",6,17,18,20,0.592746064393812639632059779063,0.00000000655841325097653332002939725395,0.00000000753817654507574132073728755130,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8",6,18,19,21,0.592746062717657679720016857169,0.00000000612846190222155998984605214418,0.00000000692449281684315920639189632435,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10",6,12,13,15,0.592746052240436464494360831127,9.64833876715447914558876099811e-11,1.23476375793784796392705342898e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10",6,13,14,16,0.592746052570946240695016253694,1.65358312498248481704434764244e-10,2.57244358068294023257686640315e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10",6,14,15,17,0.592746052536562265277701222173,2.66099622812170006291945764865e-10,3.78673478610553320884619809349e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10",6,15,16,18,0.592746052394898904782629206296,3.14967191779173303269925733805e-10,4.25843447055225123842725696461e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10",6,16,17,19,0.592746052232790435330342224274,3.37245299160510863870837677399e-10,4.38951609168985823857048524655e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10",6,17,18,20,0.592746052079269545351895522112,3.45549120278435697957990872464e-10,4.35997688427992783572604001684e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10",6,18,19,21,0.592746051942761141138481363402,3.46221980787264654403186026058e-10,4.25477532458765347714982087692e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10,12",6,13,14,16,0.592746054971535556945977514634,7.13382627585604390633322595627e-10,0.00000000100716671190137529132742689218,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10,12",6,14,15,17,0.592746053540223811447433307478,5.26753452318120913284960041277e-10,7.22811356961262917467827208995e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10,12",6,15,16,18,0.592746052724924520682077907599,4.10987075657442223986343856127e-10,5.48865422027615167962042495607e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10,12",6,16,17,19,0.592746052225284204122404647434,3.34825983252254916726382995141e-10,4.35934413078743230917254049718e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10,12",6,17,18,20,0.592746051900208715127603020988,2.82239135062577707404780102730e-10,3.58933221355131340118159237106e-10,audit_dps060_nmin06_h03.json
60,6,3,"4,6,8,10,12",6,18,19,21,0.592746051677950000887511459617,2.44412278711778897210592523999e-10,3.04206346418181965592939673873e-10,audit_dps060_nmin06_h03.json
60,6,4,4,6,9,10,13,0.592748902906414830701886485252,0.00000181856346294279962840582890605,0.00000220271133588943777443980552671,audit_dps060_nmin06_h04.json
60,6,4,4,6,10,11,14,0.592748311116709889656508627297,0.00000152981630894441679694894804590,0.00000179028185474936007381496540917,audit_dps060_nmin06_h04.json
60,6,4,4,6,11,12,15,0.592747902204933295300929049020,0.00000131911252596353915129376999076,0.00000150088639828308332566103926967,audit_dps060_nmin06_h04.json
60,6,4,4,6,12,13,16,0.592747606558500616248432695659,0.00000115812853954156334504406713148,0.00000128809746176931120188450788108,audit_dps060_nmin06_h04.json
60,6,4,4,6,13,14,17,0.592747384942263417030418094355,0.00000103085065351786804300379604469,0.00000112574046366014440405785160010,audit_dps060_nmin06_h04.json
60,6,4,4,6,14,15,18,0.592747213867689275625613483208,0.000000927571578860513187836673794452,0.000000998130513907854072065665932615,audit_dps060_nmin06_h04.json
60,6,4,4,6,15,16,19,0.592747078560194109150755018394,0.000000842052556509811337200231344839,0.000000895378570094368426747032091979,audit_dps060_nmin06_h04.json
60,6,4,4,6,16,17,20,0.592746969335836602052013702556,0.000000770084809203797403191475003593,0.000000810976991805337111032879988734,audit_dps060_nmin06_h04.json
60,6,4,4,6,17,18,21,0.592746879623104404954240683563,0.000000708713477706249006305209472794,0.000000740484576295791730610953231599,audit_dps060_nmin06_h04.json
60,6,4,"4,6",6,10,11,14,0.592745834103535369040074245019,0.000000110692861798592941877397268160,0.000000143415164273596668852711696093,audit_dps060_nmin06_h04.json
60,6,4,"4,6",6,11,12,15,0.592745888377083627879078964138,0.0000000896279430251824824307113462433,0.000000111821851381800150159360766202,audit_dps060_nmin06_h04.json
60,6,4,"4,6",6,12,13,16,0.592745924232947050442527789465,0.0000000748040004994669132825823665755,0.0000000902834112726628387780519291519,audit_dps060_nmin06_h04.json
