N,channel,p,mean_F1,mean_F2,mean_A,mean_E,pointwise_se_F1,pointwise_se_F2,pointwise_se_A,pointwise_se_E
425,plus_S,0.45,-3.542824250114803e-14,-3.891185261228798e-15,-3.9319427762376837e-14,3.153705723991925e-14,1.2499460309971498e-14,5.0186828384337514e-15,1.473418552659877e-14,1.2072744005173467e-14
425,plus_S,0.451,-4.598763248066578e-14,-5.0591770627363305e-15,-5.10468095434021e-14,4.092845541792945e-14,1.617441465284108e-14,6.502847196989441e-15,1.9081245900344e-14,1.5611004994857714e-14
425,plus_S,0.452,-5.95889224012218e-14,-6.5665895161943655e-15,-6.615551191741615e-14,5.3022332885027424e-14,2.0892670800991057e-14,8.411316978423616e-15,2.4667346660019395e-14,2.0150183666027295e-14
425,plus_S,0.453,-7.707699788346898e-14,-8.508719945172747e-15,-8.558571782864173e-14,6.856827793829625e-14,2.6939471504937093e-14,1.0861083277505501e-14,3.183281349878288e-14,2.5962829094768564e-14
425,plus_S,0.454,-9.952233440225663e-14,-1.1006653736277504e-14,-1.1052898813853414e-13,8.851568066597913e-14,3.4674924795039285e-14,1.4000160336936384e-14,4.1007778045056e-14,3.339269288048712e-14
425,plus_S,0.455,-1.2827869438552365e-13,-1.421397103158459e-14,-1.424926654171082e-13,1.14064723353939e-13,4.455279303415092e-14,1.8015470612194168e-14,5.273486117242435e-14,4.2872503007995284e-14
425,plus_S,0.456,-1.6505489655787755e-13,-1.8325123924995316e-14,-1.8338002048287294e-13,1.4672977263288227e-13,5.714376882510258e-14,2.3142642741439135e-14,6.769731496648954e-14,5.494595529715737e-14
425,plus_S,0.457,-2.1200391187551283e-13,-2.3585880972128017e-14,-2.3558979284764076e-13,1.884180309033847e-13,7.316425074880132e-14,2.96781630216807e-14,8.675386743222669e-14,7.029486739088061e-14
425,plus_S,0.458,-2.7183324859238666e-13,-3.0306325228478464e-14,-3.0213957382086506e-13,2.4152692336390816e-13,9.351184624070698e-14,3.799441667627892e-14,1.1098178041992576e-13,8.977263829617589e-14
425,plus_S,0.459,-3.4794144067524027e-13,-3.887700040698895e-14,-3.868184410822292e-13,3.0906444026825134e-13,1.193090852172505e-13,4.8558270287828876e-14,1.4172995063424736e-13,1.1444539287651472e-13
425,plus_S,0.46,-4.4458647559056506e-13,-4.978893084880963e-14,-4.943754064393748e-13,3.947975447417554e-13,1.5195713380109175e-13,6.195398488940997e-14,1.8068426559793746e-13,1.4564247209785443e-13
425,plus_S,0.461,-5.670932204701937e-13,-6.365839926712864e-14,-6.307516197373223e-13,5.034348212030651e-13,1.9320166128710154e-13,7.891141458951693e-14,2.2994788224660974e-13,1.85018263972853e-13
425,plus_S,0.462,-7.221083659189849e-13,-8.12575568865638e-14,-8.033659228055484e-13,6.40850809032421e-13,2.4521344527600363e-13,1.0034064318486262e-13,2.921396383763985e-13,2.346277658911369e-13
425,plus_S,0.463,-9.179131460631006e-13,-1.0355216981401751e-13,-1.0214653158771177e-12,8.143609762490829e-13,3.106868110831649e-13,1.2737444671950947e-13,3.705144513816047e-13,2.9701873650267116e-13
425,plus_S,0.464,-1.1648061601409142e-12,-1.3174808046364646e-13,-1.2965542406045609e-12,1.0330580796772679e-12,3.929596051556433e-13,1.614202500156999e-13,4.691103217801758e-13,3.753438460901154e-13
425,plus_S,0.465,-1.4755710705801241e-12,-1.6734829207114889e-13,-1.6429193626512735e-12,1.3082227785089755e-12,4.961591131701388e-13,2.0422357749436534e-13,5.929274606124278e-13,4.734968815361402e-13
425,plus_S,0.466,-1.866046848853527e-12,-2.1222297764173278e-13,-2.07826982649526e-12,1.653823871211794e-12,6.253791686279961e-13,2.579453919472686e-13,7.481461224029465e-13,5.962778203948079e-13
425,plus_S,0.467,-2.355821656346525e-12,-2.6869518357542887e-13,-2.624516839921953e-12,2.087126472771096e-12,7.868946762074826e-13,3.2525617944576453e-13,9.423909745886206e-13,7.49592474906584e-13
425,plus_S,0.468,-2.9690754660671654e-12,-3.396455560579166e-13,-3.3087210221250823e-12,2.6294299100092493e-12,9.884209174009095e-13,4.0945018586616637e-13,1.185051299174125e-12,9.406934397819024e-13
425,plus_S,0.46900000000000003,-3.7356012465394764e-12,-4.2864008056485244e-13,-4.164241327104328e-12,3.3069611659746224e-12,1.2394263381867114e-12,5.145838537967508e-13,1.4876680356747132e-12,1.1784702781106576e-12
425,plus_S,0.47000000000000003,-4.692040048298942e-12,-5.400856093877697e-13,-5.232125657686712e-12,4.1519544389111726e-12,1.55150906663703e-12,6.45643262902352e-13,1.86440067308128e-12,1.4737982710636737e-12
425,plus_S,0.47100000000000003,-5.88337177613269e-12,-6.794188795559219e-13,-6.562790655688613e-12,5.203952896576768e-12,1.938849202400715e-12,8.087462591846851e-13,2.332589324009156e-12,1.8399566647909755e-12
425,plus_S,0.47200000000000003,-7.3647109314294e-12,-8.533358176004351e-13,-8.218046749029832e-12,6.511375113828963e-12,2.4187509931197004e-12,1.011385988231057e-12,2.9134300126078332e-12,2.293129200339835e-12
425,plus_S,0.47300000000000003,-9.203465319278336e-12,-1.0700692154394546e-12,-1.0273534534717793e-11,8.133396103838885e-12,3.0122914015227622e-12,1.2627237461203588e-12,3.632784330551349e-12,2.8530018403620057e-12
425,plus_S,0.47400000000000003,-1.1481925801982688e-11,-1.339724374320543e-12,-1.282165017630323e-11,1.0142201427662145e-11,3.745094311211058e-12,1.5739404534266334e-12,4.522148219378928e-12,3.5434750434516297e-12
425,plus_S,0.47500000000000003,-1.430036682994536e-11,-1.6746840866291043e-12,-1.5975050916574466e-11,1.2625682743316256e-11,4.648252762492494e-12,1.9586576698037664e-12,5.619808785158865e-12,4.393510719373706e-12
425,plus_S,0.47600000000000003,-1.7780750897249146e-11,-2.0900963987219543e-12,-1.987084729597109e-11,1.569065449852719e-11,5.759425199184551e-12,2.4334409291085285e-12,6.9722228115490835e-12,5.438137165154971e-12
425,plus_S,0.47700000000000004,-2.207114547700127e-11,-2.6044610173730435e-12,-2.4675606494374318e-11,1.9466684459628236e-11,7.124135793653349e-12,3.0184003212899107e-12,8.635656084506881e-12,6.719638874379415e-12
425,plus_S,0.47800000000000004,-2.7350978635748844e-11,-3.240333039495169e-12,-3.0591311675244e-11,2.4110645596253676e-11,8.797313554558256e-12,3.737905714193643e-12,1.0678128857221794e-11,8.288962173842935e-12
425,plus_S,0.47900000000000004,-3.3837279672536136e-11,-4.02516595758511e-12,-3.786244563012125e-11,2.9812113714951025e-11,1.0845110166928534e-11,4.621436836418594e-12,1.3181719854462537e-11,1.0207372218652302e-11
425,plus_S,0.48,-4.179207406320678e-11,-4.9923196870834585e-12,-4.678439375029023e-11,3.679975437612331e-11,1.3347042427339471e-11,5.7045916756428815e-12,1.624528923483718e-11,1.2548402016293194e-11
425,plus_S,0.481,-5.15311280211023e-11,-6.182263749535449e-12,-5.771339177063775e-11,4.534886427156685e-11,1.639851178026786e-11,7.0302803334400445e-12,1.9987689996480406e-11,1.540013990044482e-11
425,plus_S,0.482,-6.343426743810013e-11,-7.64401080859348e-12,-7.10782782466936e-11,5.5790256629506626e-11,2.0113760899166844e-11,8.650135669542158e-12,2.455154753090826e-11,1.8867908285187033e-11
425,plus_S,0.483,-7.795752918926395e-11,-9.436821585069153e-12,-8.739435077433311e-11,6.852070760419477e-11,2.4629335552007573e-11,1.0626176821632936e-11,3.010769851013278e-11,2.3077393647873986e-11
425,plus_S,0.484,-9.564744013075807e-11,-1.1632228872821587e-11,-1.0727966900357969e-10,8.401521125793648e-11,3.010812921045266e-11,1.3032767060821715e-11,3.6860393146343375e-11,2.8178295561068035e-11
425,plus_S,0.485,-1.1715776096735936e-10,-1.4316436050051235e-11,-1.314741970174106e-10,1.0284132491730807e-10,3.674409806728966e-11,1.5958913501347802e-11,4.5053379206628716e-11,3.4348571264434215e-11
425,plus_S,0.486,-1.4326907889479157e-10,-1.7593154252377822e-11,-1.6086223314716938e-10,1.2567592464241374e-10,4.47677453779172e-11,1.9510962992555093e-11,5.497700211322317e-11,4.179936177599389e-11
425,plus_S,0.487,-1.7491168491956026e-10,-2.158695237837598e-11,-1.9649863729793624e-10,1.5332473254118425e-10,5.4452486393395096e-11,2.3815756151563778e-11,6.69764731276414e-11,5.0780695922462305e-11
425,plus_S,0.488,-2.1319222940860187e-10,-2.6447205480540624e-11,-2.3963943488914247e-10,1.867450239280612e-10,6.612201865243372e-11,2.9024310018538456e-11,8.14614771162932e-11,6.158807994637991e-11
425,plus_S,0.489,-2.5942471309719036e-10,-3.2352740012961974e-11,-2.917774531101523e-10,2.270719730842284e-10,8.01588370858982e-11,3.531610930697058e-11,9.891731283128476e-11,7.45700925393597e-11
425,plus_S,0.49,-3.1516644084177417e-10,-3.951728903207124e-11,-3.5468372987384537e-10,2.756491518097028e-10,9.701404928573774e-11,4.2904096753754124e-11,1.1991778210931387e-10,9.013711825948966e-11
425,plus_S,0.491,-3.822596421715e-10,-4.819588696223701e-11,-4.30455529133737e-10,3.3406375520926285e-10,1.1721866341105308e-10,5.204046472253037e-11,1.4514006997702617e-10,1.087713663051325e-10
425,plus_S,0.492,-4.628795464539937e-10,-5.869235214014899e-11,-5.215718985941427e-10,4.0418719431384473e-10,1.4139653953885417e-10,6.302336305178482e-11,1.7538188541909384e-10,1.310383365076171e-10
425,plus_S,0.493,-5.595897914784741e-10,-7.136802624949368e-11,-6.309578177279678e-10,4.882217652289806e-10,1.7027921478448884e-10,7.620465223615333e-11,2.1158116255951383e-10,1.5759991012077043e-10
425,plus_S,0.494,-6.754061426334055e-10,-8.66519631710546e-11,-7.6205810580446e-10,5.887541794623508e-10,2.0472283315873644e-10,9.199884645007383e-11,2.548386542442239e-10,1.8922925945096622e-10
425,plus_S,0.495,-8.138696056902793e-10,-1.0505278593440376e-10,-9.189223916246829e-10,7.088168197558754e-10,2.4572743280581656e-10,1.1089340772479461e-10,3.064437844780107e-10,2.2682778748447865e-10
425,plus_S,0.496,-9.791301294655868e-10,-1.2717245960672567e-10,-1.1063025890723123e-09,8.519576698588614e-10,2.94458865853307e-10,1.3346057082051605e-10,3.679041628048449e-10,2.71444326294682e-10
425,plus_S,0.497,-1.176042215159864e-09,-1.5372226034074958e-10,-1.3297644755006134e-09,1.0223199548191144e-09,3.5227364943558545e-10,1.603708980306887e-10,4.4097920242713363e-10,3.242968409812217e-10
425,plus_S,0.498,-1.4102738766523408e-09,-1.8554125668129794e-10,-1.5958151333336388e-09,1.224732619971043e-09,4.207470703137129e-10,1.9240878433467046e-10,5.277183244793894e-10,3.8679690399756614e-10
425,plus_S,0.499,-1.6884305299790204e-09,-2.236176588554757e-10,-1.9120481888344966e-09,1.4648128711235452e-09,5.017048896446186e-10,2.3049015597919218e-10,6.305042731901002e-10,4.605772227132886e-10
425,plus_S,0.5,-2.0181955299517738e-09,-2.6911343540077543e-10,-2.287308965352548e-09,1.7490820945509973e-09,5.972590185304578e-10,2.756826296959598e-10,7.521021103948719e-10,5.475225206360653e-10
425,plus_S,0.501,-2.408489216476824e-09,-3.2339264436950355e-10,-2.7318818608463273e-09,2.0850965721073204e-09,7.098475586258968e-10,3.2922842530350567e-10,8.95714502641991e-10,6.498040895429595e-10
425,plus_S,0.502,-2.869648481432861e-09,-3.880539787277052e-10,-3.2577024601605663e-09,2.4815945027051557e-09,8.422796248500876e-10,3.9257035131551e-10,1.065043959508585e-09,7.699183454454442e-10
425,plus_S,0.503,-3.4136290175257457e-09,-4.6496808266758605e-10,-3.878597100193332e-09,2.9486609348581606e-09,9.977853886260744e-10,4.6738121126875e-10,1.2643627271791097e-09,9.107297353911671e-10
425,plus_S,0.504,-4.054232561592104e-09,-5.563202575776683e-10,-4.610552819169774e-09,3.497912304014436e-09,1.1800717994651065e-09,5.555970076344585e-10,1.4985910861845736e-09,1.0755183540872277e-09
425,plus_S,0.505,-4.807361594279702e-09,-6.646592435370515e-10,-5.472020837816754e-09,4.14270235074265e-09,1.39338445946078e-09,6.59454350182759e-10,1.7733848457057583e-09,1.268032638659082e-09
425,plus_S,0.506,-5.691304103446035e-09,-7.92952834555218e-10,-6.484256938001253e-09,4.898351268890817e-09,1.6425761386190864e-09,7.815325062770278e-10,2.095232868142049e-09,1.4925475159317794e-09
425,plus_S,0.507,-6.727051157139959e-09,-9.44651163452482e-10,-7.671702320592443e-09,5.782399993687479e-09,1.9331824281029337e-09,9.248005614706147e-10,2.4715654957471404e-09,1.7539283787762907e-09
425,plus_S,0.508,-7.938650160441805e-09,-1.1237585752983837e-09,-9.062408735740188e-09,6.8148915851434205e-09,2.2715050325217897e-09,1.092670189590031e-09,2.910874784925255e-09,2.0577012656037837e-09
425,plus_S,0.509,-9.353596785065128e-09,-1.334915096652754e-09,-1.0688511881717883e-08,8.018681688412374e-09,2.6647032003755056e-09,1.2890545617741689e-09,3.4228474820214077e-09,2.4101296092667358e-09
425,plus_S,0.51,-1.1003268657412468e-08,-1.5834886013647993e-09,-1.2586757258777268e-08,9.419780056047668e-09,3.120893782637187e-09,1.5184339531892188e-09,4.018511695769149e-09,2.8182979076685837e-09
425,plus_S,0.511,-1.292340396519508e-08,-1.8756788721558147e-09,-1.479908283735089e-08,1.104772509303926e-08,3.6492603921277825e-09,1.7859286337620623e-09,4.710398234477558e-09,3.290202647485163e-09
425,plus_S,0.512,-1.515462818986686e-08,-2.2186348603117048e-09,-1.7373263050178563e-08,1.2935993329555157e-08,4.260172109655898e-09,2.0973796546073856e-09,5.512717578945602e-09,3.834850783757575e-09
425,plus_S,0.513,-1.7743032186633336e-08,-2.620586553082734e-09,-2.036361873971607e-08,1.5122445633550602e-08,4.965312145682503e-09,2.459438164114227e-09,6.44155345326014e-09,4.4623660409159444e-09
425,plus_S,0.514,-2.0740804809953846e-08,-3.0909929692287696e-09,-2.3831797779182623e-08,1.764981184072508e-08,5.777816817313548e-09,2.8796639060727282e-09,7.515073933240892e-09,5.184103254243873e-09
425,plus_S,0.515,-2.420692321420687e-08,-3.6407079168001918e-09,-2.7847631131007056e-08,2.0566215297406674e-08,6.712425138524997e-09,3.3666335658472973e-09,8.753760994447683e-09,6.01277091415184e-09
425,plus_S,0.516,-2.820790384012567e-08,-4.282165262768201e-09,-3.249006910289388e-08,2.3925738577357474e-08,7.785639245481414e-09,3.9300596384324485e-09,1.0180659346377558e-08,6.9625620081869e-09
425,plus_S,0.517,-3.28186169211799e-08,-5.029585580385951e-09,-3.7848202501565855e-08,2.778903134079395e-08,9.015895787496622e-09,4.580920493188398e-09,1.1821645324766561e-08,8.049293176872762e-09
425,plus_S,0.518,-3.8123167103440603e-08,-5.89920615583103e-09,-4.4022373259271615e-08,3.222396094760957e-08,1.0423748306512635e-08,5.331602302981343e-09,1.3705716517731721e-08,9.290552108725175e-09
425,plus_S,0.519,-4.4215842460861686e-08,-6.909536449183357e-09,-5.1125378910045036e-08,3.730630601167833e-08,1.2032060503002839e-08,6.19605348913144e-09,1.586530268187744e-08,1.0705852996777517e-08
425,plus_S,0.52,-5.12021337984653e-08,-8.081641214319602e-09,-5.9283775012784885e-08,4.31204925841457e-08,1.3866210143092895e-08,7.1899523067080525e-09,1.8336598359490608e-08,1.2316799763454126e-08
425,plus_S,0.521,-5.919982566207277e-08,-9.439453585789368e-09,-6.863927924786213e-08,4.97603720762834e-08,1.595430319981709e-08,8.330888155984076e-09,2.1159917435762878e-08,1.414725663265205e-08
425,plus_S,0.522,-6.834015990858041e-08,-1.1010120535842629e-08,-7.935028044442304e-08,5.733003937273778e-08,1.83273976403501e-08,9.638557153898037e-09,2.4380069673915986e-08,1.6223525487634956e-08
425,plus_S,0.523,-7.876907202955542e-08,-1.282438318888927e-08,-9.159345521844466e-08,6.594468884066618e-08,2.101973607063224e-08,1.1134972432807318e-08,2.8046759034734352e-08,1.8574529301287328e-08
425,plus_S,0.524,-9.064849965782372e-08,-1.491699455088819e-08,-1.055654942087119e-07,7.573150510693551e-08,2.4068986229169466e-08,1.2844689551269571e-08,3.221500332411145e-08,2.1232000762160293e-08
425,plus_S,0.525,-1.0415776181738451e-07,-1.732717726429952e-08,-1.2148493908168407e-07,8.683058455308503e-08,2.7516488083444316e-08,1.4795047301732483e-08,3.694557441694482e-08,2.4230675046635853e-08
425,plus_S,0.526,-1.1949500649801603e-07,-2.0099124031810508e-08,-1.3959413052982651e-07,9.93958824662055e-08,3.140750602620454e-08,1.7016424081563014e-08,4.2305457977585775e-08,2.7608485505837998e-08
425,plus_S,0.527,-1.3687872304515434e-07,-2.3282543360313036e-08,-1.6016126640546738e-07,1.1359617968484129e-07,3.5791484396216736e-08,1.954250985562088e-08,4.8368331236036606e-08,3.140676084737771e-08
425,plus_S,0.528,-1.5654931465236718e-07,-2.6933253256537926e-08,-1.8348256790890515e-07,1.2961606139582927e-07,4.072230426069365e-08,2.2410593579515462e-08,5.521505698570249e-08,3.56704221987781e-08
425,plus_S,0.529,-1.7877072492888495e-07,-3.111382545307285e-08,-2.0988455038195782e-07,1.4765689947581206e-07,4.625853909680851e-08,2.566186577188056e-08,6.293419154381022e-08,4.044817824398222e-08
425,plus_S,0.53,-2.0383211109108418e-07,-3.589428265370605e-08,-2.397263937447902e-07,1.6793782843737818e-07,5.2463706700360925e-08,2.934173572076203e-08,7.162250396135062e-08,4.5792716429617844e-08
425,plus_S,0.531,-2.320495547993806e-07,-4.135285115546399e-08,-2.734024059548446e-07,1.9069670364391668e-07,5.940651433414014e-08,3.350016258308239e-08,8.138550328800254e-08,5.176088804695325e-08
425,plus_S,0.532,-2.6376780003793437e-07,-4.757677102651977e-08,-3.113445710644542e-07,2.1619102901141465e-07,6.716109381084088e-08,3.819199938696019e-08,9.23379701921616e-08,5.841388481239503e-08
425,plus_S,0.533,-2.99362005723567e-07,-5.466316578941471e-08,-3.5402517151298164e-07,2.446988399341524e-07,7.580722289008153e-08,4.347734867458944e-08,1.0460448871092462e-07,6.581740439794546e-08
425,plus_S,0.534,-3.3923949894462585e-07,-6.271997327280949e-08,-4.019594722174353e-07,2.765195256718163e-07,8.543052906129447e-08,4.942192822896412e-08,1.1831997336450616e-07,7.404180220757501e-08
425,plus_S,0.535,-3.838415128853523e-07,-7.18669389473438e-08,-4.557084518326963e-07,3.1197457393800855e-07,9.61226714897124e-08,5.6097445011941407e-08,1.3363018631980867e-07,8.316222656054343e-08
425,plus_S,0.536,-4.33644891604541e-07,-8.223667264734873e-08,-5.158815642518898e-07,3.514082189571922e-07,1.0798149662757786e-07,6.35819751053921e-08,1.5069223873529964e-07,9.325873433310182e-08
425,plus_S,0.537,-4.891637419299564e-07,-9.397576909556679e-08,-5.831395110255234e-07,3.9518797283438985e-07,1.2111116274380524e-07,7.196034709345173e-08,1.6967506987148586e-07,1.0441638403066555e-07
425,plus_S,0.538,-5.509510108257979e-07,-1.0724599208841842e-07,-6.581970029142162e-07,4.437050187373793e-07,1.35622228409692e-07,8.132452595461564e-08,1.9075989701635225e-07,1.167253032183593e-07
425,plus_S,0.539,-6.195999647164203e-07,-1.2222552156090078e-07,-7.418254862773211e-07,4.973744431555196e-07,1.5163169980342752e-07,9.177399415067884e-08,2.1414062876235126e-07,1.3028072723375488e-07
425,plus_S,0.54,-6.95745545435262e-07,-1.3911026202970606e-07,-8.34855807464968e-07,5.566352834055559e-07,1.692630315698266e-07,1.034161262090017e-07,2.4002423369081514e-07,1.451830061463996e-07
425,plus_S,0.541,-7.800655757453717e-07,-1.5811521010795809e-07,-9.381807858533299e-07,6.219503656374137e-07,1.886460759016289e-07,1.1636655269948129e-07,2.6863105608141676e-07,1.615375770186964e-07
425,plus_S,0.542,-8.732817857822731e-07,-1.7947587789340444e-07,-1.052757663675678e-06,6.938059078888688e-07,2.0991697450286395e-07,1.3074950911289863e-07,3.0019506987985077e-07,1.7945489866602006e-07
